"","CODE","COUNTRY","SUB.CHAPTER","TITLE","UNIT","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X"
"11","DEU.1.0.99.0.DXGT","Germany","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.843,331.466,324.573,359.052,396.925,409.705,452.269,485.021,509.982,597.456,638.282,651.259,664.392,731.479,780.415,882.532,964.038,983.255,803.012,949.629,1058.897,1090.53,1088.071,1125.034,1195.822,1209.652,1284.29,"1349.137                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",NA
"12","D_W.1.0.99.0.DXGT","West Germany","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",10.8075,11.8866,12.3985,13.6622,15.1569,16.7245,18.8202,20.4129,24.1445,28.4214,33.4456,37.2604,41.1917,54.7498,74.759,72.5525,91.2589,103.3476,111.5219,125.0936,137.6448,157.4473,179.8972,190.1665,217.4723,240.9067,215.3964,254.8967,273.3205,309.5975,312.8409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",NA
"13","EST.1.0.99.0.DXGT","Estonia","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27312,0.68728,1.10266,1.40674,1.6356,2.58501,2.8938,2.2386,3.445,3.6978,3.6422,4.0027,4.7686,6.2017,7.7191,8.0336,8.4702,6.4866,8.7429,12.0034,12.5209,12.2881,12.0832,11.5692,11.8975,12.86823,"13.61047                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",NA
"14","IRL.1.0.99.0.DXGT","Ireland","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",0.4024,0.4722,0.4552,0.5122,0.5814,0.5852,0.6403,0.7372,0.7746,0.8707,1.0125,1.2455,1.4317,1.7285,2.2277,2.5597,2.9623,3.8541,4.4596,5.2325,6.1039,6.8816,8.1971,9.6518,12.2176,13.5278,12.8706,13.859,15.8737,18.9445,18.6669,19.5452,21.6741,24.9199,28.6291,33.8181,37.6473,47.0426,57.3812,66.8412,83.817,92.491,93.3432,81.9974,84.2418,88.142,86.5929,88.6856,85.477,83.1146,88.6603,91.5543,92.3785,87.8227,91.7924,111.7037,116.4469,165.0771,"172.0698                                                                                                                                                                                                                                                                                                                                               ",NA
"15","GRC.1.0.99.0.DXGT","Greece","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",0.1922,0.20893,0.23182,0.27108,0.28884,0.3066,0.37951,0.46487,0.45486,0.54198,0.63,0.63278,0.77644,1.18045,1.70202,1.84805,2.28344,2.41254,2.64893,2.83188,3.72256,3.80285,4.38317,4.95744,6.1028,5.97896,5.74166,5.65837,4.59082,6.83626,6.3336,6.99758,7.27206,7.76525,7.4055,8.4258,9.1972,9.9868,9.6934,10.3861,12.6786,12.763,12.056,12.4261,13.1875,14.8905,17.2732,19.3922,21.319,17.674,21.3003,24.3771,27.579,27.2953,27.1207,25.8903,25.4408,28.2413,"29.86721                                                                                                                                                                                                                                                                                                        ",NA
"16","ESP.1.0.99.0.DXGT","Spain","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",0.6864,0.6661,0.6861,0.688,0.8917,0.8824,1.1731,1.2988,1.5434,1.8548,2.3371,2.805,3.3901,4.1876,5.9185,6.1833,7.8056,8.957,10.2959,13.286,14.8809,18.2156,20.9225,22.1683,29.8622,31.7726,27.6447,29.6183,34.1123,39.6524,43.7349,48.6848,49.3401,53.5693,61.6264,74.3845,84.1589,88.8469,99.8791,97.9852,124.7842,130.2585,132.9179,138.036,146.8148,154.8465,170.2109,184.821,191.3879,162.9902,191.9118,220.2234,229.8022,239.3145,244.2873,254.5996,259.9736,279.3882,"296.4472                                                                                                                                                                                                                                                                                                                            ",NA
"17","FRA.1.0.99.0.DXGT","France","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",6.4892,6.7542,6.8657,7.5387,8.3847,9.3746,10.1887,10.6845,12.3483,14.965,17.7045,19.8605,23.5777,29.759,38.7742,42.8065,51.1104,56.9519,62.2973,73.4631,83.3351,95.3415,98.7132,106.6737,123.6792,133.273,126.9927,128.5628,142.6485,162.88,169.9866,175.2679,182.5483,185.2639,202.2858,229.3496,239.6266,266.4314,285.9995,305.429,354.7109,361.0755,350.8032,346.5694,363.4585,372.5005,394.9249,408.327,418.9832,348.0354,395.087,428.5004,442.6434,437.4391,436.9369,455.8664,452.8224,481.7848,"500.9007                                                                                                                                                                                                                                                                                              ",NA
"18","HRV.1.0.99.0.DXGT","Croatia","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33383,3.5817,3.54178,3.5535,3.81963,4.06438,3.96525,4.79811,5.20964,5.1883,5.4645,6.454,7.0694,8.2516,9.004,9.585,7.5159,8.9054,9.5824,9.6288,9.5312,10.4311,11.6632,12.10585,13.67288,"14.79897                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",NA
"19","ITA.1.0.99.0.DXGT","Italy","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",3.4425,3.9144,4.3559,4.7102,5.5225,6.689,7.5041,8.1648,9.8718,11.4871,12.8973,14.3754,16.5309,18.0356,25.5597,28.0761,33.3151,39.7084,44.0013,52.6994,55.7931,67.4369,75.0144,81.7046,92.9155,103.5685,99.4194,100.7935,108.6944,127.7876,133.8864,136.8919,136.7414,143.7652,159.6316,177.987,197.7216,211.9983,219.2515,221.0204,260.4135,272.9894,269.0636,264.6155,284.4136,299.9235,332.0129,364.7438,369.0156,291.7333,337.4074,375.9039,390.1819,390.2325,398.8706,412.2912,417.0767,445.1918,"467.1984                                                                                                                                                                                                                                                                                                     ",NA
"20","CYP.1.0.99.0.DXGT","Cyprus","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381237,0.503697,0.555416,0.565419,0.725663,0.623798,0.500193,0.513069,0.592153,0.737418,0.74172,0.786991,0.789685,0.752755,0.808392,0.939435,1.113503,1.100693,0.95218,0.3909,0.4349,0.4862,0.4492,0.421,0.7619,1.1774,1.0619,1.0171,1.1103,0.9015,1.0576,1.3061,1.3541,1.5205,1.3635,1.673,1.703,1.787469,"1.863152                                                                                                                                                                                                                                                                                                                                                                                         ",NA
"21","LVA.1.0.99.0.DXGT","Latvia","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73279,0.88844,0.83203,0.9814,1.12148,1.47271,1.61563,1.6168,2.0228,2.2337,2.4164,2.5569,3.223,4.1486,4.9018,6.0621,6.897,5.5218,7.1904,9.4326,10.9837,10.893,10.9572,10.9387,10.949,11.9793,"12.66967                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",NA
"22","LTU.1.0.99.0.DXGT","Lithuania","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53096,0.98949,1.7056,2.06855,2.58406,3.40601,3.31,2.5843,3.8548,4.781,5.5366,6.1582,7.4779,9.4899,11.2627,12.5096,16.0771,11.797,15.651,20.1511,23.0474,24.5444,24.3611,22.9044,22.6089,24.73233,"26.10992                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",NA
"23","LUX.1.0.99.0.DXGT","Luxembourg","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6965,9.0708,10.8963,10.8018,11.7546,13.0635,15.3939,18.3372,16.7333,17.4694,15.2986,14.1803,14.9903,14.659,13.8857,14.4868,15.5317,14.2774,15.4083,"16.26322                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",NA
"24","HUN.1.0.99.0.DXGT","Hungary","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2132,7.8354,8.973,9.7753,10.8548,11.1949,9.3053,8.2775,8.4096,8.7881,7.533,8.0471,8.2644,7.3422,8.9007,9.8328,10.3522,16.8424,20.5207,23.4867,30.5246,33.9833,36.5033,38.0959,44.6711,50.5878,59.9359,69.6096,73.7722,59.5125,72.0243,80.6838,80.6118,80.945,83.2662,88.846,92.0898,98.6501,"106.0330                                                                                                                                                                                                                                                                                                                                                                                                                                            ",NA
"25","MLT.1.0.99.0.DXGT","Malta","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348847,0.402669,0.419449,0.408146,0.499915,0.523295,0.506367,0.523752,0.590023,0.766144,0.884642,1.041794,1.185772,1.156379,1.30862,1.462825,1.370758,1.449543,1.645461,1.8558,2.6559,2.0341,2.1443,1.9911,2.0235,1.9283,2.2265,2.5075,2.3672,2.0486,2.7049,3.1506,3.3081,2.7383,2.2056,2.3251,2.7256,2.90857,"2.981720                                                                                                                                                                                                                                                                                                                                                                                          ",NA
"26","NLD.1.0.99.0.DXGT","Netherlands","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",3.7938,3.9912,4.2587,4.612,5.3916,5.9412,6.3011,6.8359,8.1049,9.7467,11.5072,13.337,14.97,19.5465,27.5249,28.2429,35.8946,38.3316,39.3533,46.4819,53.1072,61.5732,67.6983,72.692,83.3827,89.3956,81.8531,80.303,87.1465,97.3923,102.6495,107.3937,106.8076,109.5354,122.8823,139.0501,163.5239,183.2673,190.8645,205.0849,252.4143,257.7657,258.0989,261.68,287.3359,326.6399,369.2494,401.9007,433.7216,356.9621,433.1731,479.2392,510.0982,505.6516,506.3389,513.4988,514.7436,555.6588,"588.8760                                                                                                                                                                                                                                                                                                    ",NA
"27","AUT.1.0.99.0.DXGT","Austria","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",1.0594,1.1243,1.1787,1.2357,1.3451,1.4919,1.5732,1.6998,1.9341,2.3596,2.7871,3.0188,3.4534,4.285,5.9965,6.0551,7.5998,8.5889,9.5715,11.2874,12.5561,14.1809,15.9575,17.3254,19.946,22.581,22.8346,23.5341,26.2466,29.4521,32.5051,33.1835,34.2108,33.8702,37.855,43.9355,45.5825,52.7184,57.1629,61.9823,73.3115,78.9987,83.1988,85.8787,95.1649,100.6204,108.913,119.3877,123.2589,98.2136,115.0785,127.4623,129.6784,131.8844,134.1726,137.7568,137.5155,143.7582,"149.8710                                                                                                                                                                                                                                                                                                                                 ",NA
"28","POL.1.0.99.0.DXGT","Poland","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2358,11.8996,11.4737,13.0212,14.9441,15.7108,12.2679,10.5721,11.4611,12.283,10.7009,12.0344,10.1585,12.0876,14.4956,17.5108,19.2628,22.7125,25.207,25.67,34.3731,40.1949,43.4992,47.5263,60.3319,71.8893,88.229,102.2594,115.8945,97.8652,120.4826,135.5578,144.2825,154.3438,165.715,179.5327,182.9562,204.0538,"222.2726                                                                                                                                                                                                                                                                                                                                                                                                                     ",NA
"29","PRT.1.0.99.0.DXGT","Portugal","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",0.30676,0.30918,0.34212,0.38885,0.48139,0.53841,0.58609,0.64236,0.70756,0.80514,0.92934,0.98687,1.14639,1.48815,1.90744,1.56193,1.61889,1.77808,1.8986,2.53855,3.33081,3.74524,4.26076,5.13526,6.59415,7.46003,7.35972,8.15509,9.19601,11.50216,12.88041,13.74245,14.48502,13.14108,15.18243,17.2415,19.204,21.124,22.1152,23.0258,26.3787,26.9182,27.3984,28.0739,28.7699,31.137,35.6405,38.2939,38.8474,31.6968,37.268,42.8279,45.2131,47.3031,48.0537,49.8255,50.3103,53.86031,"57.01784                                                                                                                                                                                                                                                                                            ",NA
"30","ROM.1.0.99.0.DXGT","Romania","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65887,10.01397,10.33209,11.3345,13.58636,14.70132,10.31847,9.63541,10.1222,10.0658,4.61037,3.48474,3.36403,4.17771,5.17822,6.16287,6.02048,7.39533,7.41651,7.9921,11.2732,12.7219,14.6748,15.6136,18.9349,22.2549,25.8506,29.5426,33.679,29.0848,37.3983,45.284,45.0197,49.5706,52.5005,54.6099,57.3854,64.09763,"70.05239                                                                                                                                                                                                                                                                                                                                                                                                    ",NA
"31","SVN.1.0.99.0.DXGT","Slovenia","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32961,6.08008,6.41393,6.54612,7.38274,8.05859,8.0316,9.4952,10.3466,10.9621,11.2849,13.1531,15.4714,18.5011,21.9797,23.2039,18.6952,22.0271,24.9149,25.0332,25.6149,27.075,28.7927,29.7132,32.0974,"34.26911                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ",NA
"32","SVK.1.0.99.0.DXGT","Slovakia","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67022,5.62539,6.55915,6.95479,8.50511,9.56248,9.5809,12.8106,14.0629,15.2341,19.3093,22.3047,25.6323,33.34,42.6966,48.3697,40.2077,48.777,57.3494,62.7424,64.5657,65.0814,67.8454,70.1145,76.94861,"83.40662                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",NA
"33","FIN.1.0.99.0.DXGT","Finland","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",0.93542,0.98656,1.03102,1.07402,1.20489,1.33295,1.40773,1.44062,1.58909,1.94387,2.25586,2.24956,2.62707,3.10864,4.63402,4.42951,5.69474,6.71971,6.72475,8.15633,10.17065,12.54987,13.3446,14.07967,17.08291,17.86819,16.61933,17.33559,18.39693,21.15235,20.86507,18.63754,18.32555,19.94808,24.93729,30.0849,31.4582,36.5692,39.0264,39.6356,49.9161,48.2771,47.7424,47.0044,49.4577,52.6465,61.4892,65.6877,65.5802,45.0634,52.4383,56.8552,56.878,56.0476,55.973,53.9513,51.8356,55.91942,"58.63123                                                                                                                                                                                                                                                                                    ",NA
"34","SWE.1.0.99.0.DXGT","Sweden","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",2.4247,2.5615,2.7257,2.9828,3.4258,3.7035,3.9904,4.2496,4.7945,5.5665,6.6345,7.1209,7.8081,9.8755,13.3311,13.9768,16.4894,16.688,17.0983,20.088,22.1873,25.5877,27.3857,30.8395,37.2115,39.5733,37.7676,38.4519,42.0131,46.4047,44.7128,44.4381,43.1555,42.5072,51.3632,57.1483,61.2451,72.9751,75.6117,79.6486,94.3401,84.4629,86.1877,90.2617,99.0972,105.2664,117.707,123.1792,124.6446,93.763,119.5968,134.3126,134.1415,126.1576,123.9204,126.2582,126.008,138.9301,"146.2059                                                                                                                                                                                                                                                                                                                             ",NA
"35","GBR.1.0.99.0.DXGT","United Kingdom","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",9.7907,10.1158,10.3626,11.1571,11.6965,12.5396,13.665,13.4756,14.9141,17.1348,18.9293,21.5994,22.0569,25.1898,33.0251,35.8971,40.6851,48.9563,53.2517,63.0105,79.0682,91.6109,99.0046,102.9561,119.0111,132.6964,108.823,113.7036,123.6105,140.2251,145.3979,149.3245,146.4271,153.9155,171.4776,179.637,201.1304,247.2626,244.3594,255.3635,309.0355,304.5056,296.315,270.1793,279.3585,314.1708,359.1169,322.3864,321.0278,254.7037,313.7657,363.9152,367.9886,407.0595,380.282,414.7396,370.1204,383.8433,"408.5433                                                                                                                                                                                                                                                                                 ",NA
"36","MKD.1.0.99.0.DXGT","Macedonia FYR","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901248,0.913342,0.919546,0.904285,1.091157,1.169126,1.118403,1.42808,1.289672,1.179468,1.208124,1.346853,1.640452,1.466838,2.479624,2.704889,1.941873,2.4906,3.212093,3.166692,3.276441,3.95594,4.637864,3.319852,3.844371,"4.300681                                                                                                                                                                                                                                                                                                                                                                                                                                                                ",NA
"37","ISL.1.0.99.0.DXGT","Iceland","01 Foreign trade at current prices","Total exports of goods :- Foreign trade statistics ","(Mrd EUR) ",0.062488,0.066521,0.078519,0.087866,0.103757,0.120582,0.130864,0.090156,0.079698,0.105656,0.143804,0.143163,0.170265,0.229758,0.277522,0.246621,0.357766,0.448682,0.5031,0.570607,0.659235,0.802002,0.699604,0.831281,0.937105,1.067996,1.115657,1.191275,1.209291,1.31106,1.249323,1.249946,1.17687,1.198566,1.374102,1.396589,1.482193,1.636104,1.765766,1.878881,2.053288,2.250625,2.359615,2.119013,2.313048,2.396024,2.750234,3.490403,3.659663,2.908382,3.470357,3.833665,3.94124,3.762949,3.803219,4.273975,4.113347,4.48972,"4.735474                                                                                                                                                                                                                                                                ",NA
