"","CODE","COUNTRY","SUB.CHAPTER","TITLE","UNIT","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X"
"16","ESP.1.0.0.0.UXGS","Spain","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-ESP",0.368,0.4052,0.479,0.5289,0.6824,0.7363,0.927,1.0095,1.4082,1.7293,2.0959,2.5381,3.0534,3.6762,4.4556,4.9101,6.0001,8.0281,10.2921,11.8873,14.363,18.3644,22.0153,28.1667,35.4953,38.6316,38.5741,42.0145,45.6617,49.096,51.7936,56.9251,62.9713,71.2727,86.9389,100.741,112.816,133.417,145.066,156.883,184.932,194.904,198.39,204.462,216.896,229.55,250.703,277.851,282.589,244.658,275.847,309.575,319.223,330.453,338.769,356.873,368.322,396.8763,"421.1874                                                                                                                                                                                                                                                                                                       ",NA
"17","FRA.1.0.0.0.UXGS","France","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-FRF",6.916,7.29,7.465,8.207,9.211,10.294,11.158,11.958,13.107,15.906,19.924,22.955,25.894,31.335,43.04,44.264,52.523,61.856,70.296,82.199,94.471,111.604,124.936,145.406,167.92,176.006,165.348,167.079,187.711,215.238,220.321,232.241,240.433,236.688,254.612,274.465,287.323,328.089,350.507,362.177,418.461,429.317,431.084,419.362,443.241,467.25,503.641,527.829,546.588,466.753,520.469,572.553,595.23,605.134,619.459,654.922,655.967,692.5744,"724.1807                                                                                                                                                                                                                                                                           ",NA
"18","HRV.1.0.0.0.UXGS","Croatia","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd HRK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3347,39.5403,45.9631,47.7175,50.6568,65.797,75.1098,79.7051,90.3739,98.9804,106.1733,116.7833,125.7024,133.7796,114.2603,123.7941,134.3835,137.385,141.8136,152.3302,166.8346,176.4105,189.8375,"202.8330                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",NA
"19","ITA.1.0.0.0.UXGS","Italy","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-ITL",1.6096,1.8327,2.0395,2.2429,2.5869,3.1032,3.4586,3.7488,4.2819,4.9141,5.5163,6.1852,7.0936,8.4579,12.341,14.294,19.2453,24.9425,29.7521,37.5821,42.3489,54.4472,62.6448,70.2268,82.9462,93.5686,91.6493,96.3993,104.7038,121.0992,133.4405,135.9989,146.8469,176.5191,200.1762,243.7782,247.8677,263.7514,273.913,272.4728,317.9683,334.2272,329.3452,324.88,348.5181,367.2421,406.1331,441.4547,440.102,353.5295,404.1485,442.2189,461.1739,463.1289,475.301,493.9343,501.4727,533.7778,"560.3230                                                                                                                                                                                                                                                                                            ",NA
"20","CYP.1.0.0.0.UXGS","Cyprus","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-CYP",0.08196,0.08744,0.09704,0.10197,0.08744,0.12801,0.14857,0.15844,0.18914,0.21765,0.23547,0.27138,0.31606,0.36074,0.31743,0.25,0.45531,0.55454,0.58771,0.77137,0.94324,1.20667,1.43063,1.5707,2.00381,1.98024,1.9764,2.30753,2.63045,3.18362,3.6096,3.45609,4.23349,4.2631,4.77269,5.1263,5.60222,5.79321,6.22384,6.51299,7.41255,7.78733,7.4119,7.41971,7.8829,8.25486,8.54973,9.32647,9.52025,9.09911,9.69081,10.44318,10.41615,10.63911,10.9256,10.7971,11.1023,11.64656,"12.15516                                                                                                                                                                                                                                                                                                    ",NA
"21","LVA.1.0.0.0.UXGS","Latvia","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-LVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03796,0.06438,1.02333,1.36901,1.20907,1.40301,1.89233,2.14225,2.35994,2.1972,2.52656,2.83902,3.07165,3.4503,4.31799,5.87066,6.83617,8.68685,9.62904,8.02067,9.62499,11.73839,13.41796,13.74126,14.0678,14.36066,14.5099,15.7119,"16.54933                                                                                                                                                                                                                                                                                                                                                                                                                                                          ",NA
"22","LTU.1.0.0.0.UXGS","Lithuania","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-LTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01577,0.02779,0.17971,2.16145,2.11491,2.8841,4.07416,5.27205,5.09481,4.12054,5.15285,6.25164,7.19703,7.69579,8.63496,11.30814,13.3929,14.62439,18.68233,13.98973,18.31388,23.45505,27.22007,29.38787,29.59943,28.31996,28.57959,31.10992,"32.95427                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",NA
"23","LUX.1.0.0.0.UXGS","Luxembourg","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-LUF",0.7607,0.7635,0.7388,0.7663,0.8871,0.9522,0.9579,0.9799,1.0995,1.3327,1.645,1.6612,1.7614,2.3072,3.2316,2.6971,2.9573,2.9952,3.1609,3.7342,3.9564,4.1279,4.7518,5.3,6.5827,7.495,7.5374,7.6219,8.6329,10.1364,10.7181,11.8441,12.3829,13.7106,15.2269,16.1672,17.804,20.2712,22.9445,27.305,34.2695,35.0492,35.6256,36.3749,42.7513,48.5531,59.5863,67.9957,71.3431,60.6672,70.1196,76.8286,82.2445,89.4408,103.0908,118.8706,123.5305,134.0056,"144.4384                                                                                                                                                                                                                                                                                                                                ",NA
"24","HUN.1.0.0.0.UXGS","Hungary","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd HUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.42,258.35,256.98,281.06,293.46,328.94,366.6,397.79,393.59,423.5,483.69,566.22,593.4,746.33,843.82,854.51,1151.27,2284.55,2980.45,4228.81,5526.06,6473.75,8901.49,9981.55,10122.89,10765.77,12561.35,14111.08,17945.85,20016.18,21561.68,19662.65,22277.74,24553.13,24868.4,25909.44,28724.44,30846.18,32382.7,34665.35,"37328.03                                                                                                                                                                                                                                                                                                                                                                                                         ",NA
"25","MLT.1.0.0.0.UXGS","Malta","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-MTL",0.09756,0.0986,0.08891,0.08891,0.0941,0.09825,0.11555,0.11521,0.14115,0.16122,0.16295,0.17298,0.18509,0.26051,0.38194,0.47501,0.59748,0.71753,0.79433,1.00606,1.2337,1.23128,1.10639,1.06418,1.11919,1.19426,1.28075,1.48626,1.66062,1.88031,2.16711,2.42813,2.78166,3.10087,3.44018,3.71798,3.64656,3.75576,3.96937,4.27384,4.93672,4.62516,5.03662,5.12635,5.02053,5.37441,6.64937,7.45809,9.09971,9.06888,10.1141,10.98887,11.88075,12.07004,12.64389,13.35607,13.99848,14.88863,"15.83150                                                                                                                                                                                                                                                                                                    ",NA
"26","NLD.1.0.0.0.UXGS","Netherlands","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-NLG",10.5275,10.5947,11.2428,12.2215,13.937,15.3339,16.2449,17.3158,19.423,22.8132,26.8842,30.6965,34.3413,41.1397,53.2967,54.3051,63.2155,64.6004,66.7186,77.8061,88.2379,101.4033,104.7958,107.8345,121.6277,129.0921,112.7298,110.7139,120.8013,135.9826,142.2669,152.197,153.6678,155.8232,170.356,187.432,196.551,221.464,232.555,249.9,297.929,304.244,300.413,302.53,332.889,363.466,401.272,430.974,457.913,390.004,454.398,497.347,528.623,535.32,547.415,557.89,561.977,601.2717,"635.9298                                                                                                                                                                                                                                                                 ",NA
"27","AUT.1.0.0.0.UXGS","Austria","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-ATS",2.6926,2.9496,3.2515,3.537,3.8308,4.2185,4.5838,4.8742,5.3703,6.4757,7.9566,8.7669,9.98,11.3056,13.9171,14.2449,16.1034,17.3067,19.0657,22.1817,24.4518,27.1315,28.0468,28.6942,32.3768,36.4334,35.1593,35.8301,39.5679,44.8129,49.1013,51.0086,51.6524,50.6342,54.3333,59.2225,62.5189,69.8808,75.3009,80.2296,92.5905,98.367,102.536,102.9802,113.3052,123.0404,135.4551,148.1902,155.1754,128.4867,150.2707,165.6476,170.5988,171.5662,175.1747,180.3495,182.4921,191.0091,"199.4582                                                                                                                                                                                                                                                                                                       ",NA
"28","POL.1.0.0.0.UXGS","Poland","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd PLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072,0.065,0.109,0.121,0.153,0.192,0.239,0.367,0.683,2.285,16.25,19.262,27.58,36.176,53.878,79.141,95.277,121.888,157.469,162.427,203.409,212.386,233.119,282.467,319.712,342.798,405.078,457.995,486.867,510.248,578.916,666.89,724.175,767.471,818.39,891.075,967.829,1058.88,"1149.332                                                                                                                                                                                                                                                                                                                                                                                                                                              ",NA
"29","PRT.1.0.0.0.UXGS","Portugal","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-PTE",0.07657,0.0779,0.09285,0.0983,0.1205,0.13559,0.14323,0.16116,0.17409,0.19945,0.21954,0.2495,0.29217,0.36312,0.45779,0.39802,0.42496,0.59104,0.79027,1.28735,1.74619,1.98251,2.43517,3.65956,5.33523,6.73919,7.57167,9.10729,10.85275,13.75637,16.16083,16.41926,16.98413,17.49777,20.23222,23.83133,25.04728,27.78521,30.43248,31.67072,36.21575,37.24934,38.43282,39.09984,41.52794,42.41458,49.73674,54.40507,55.67458,47.51262,53.75089,60.40987,63.50384,67.28393,69.36035,72.80835,74.47293,79.63312,"84.14074                                                                                                                                                                                                                                                                           ",NA
"30","ROM.1.0.0.0.UXGS","Romania","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd RON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136,0.017,0.0169,0.02,0.0223,0.0231,0.0222,0.022,0.0214,0.0164,0.014,0.038,0.1641,0.4515,1.2136,1.9506,3.0129,7.1903,8.5175,15.3706,26.5896,38.9974,53.763,68.6579,88.6464,95.5956,111.2503,121.9015,141.2421,139.7396,172.4532,208.2138,223.0489,253.3774,275.2196,292.327,315.1447,350.6989,"383.1951                                                                                                                                                                                                                                                                                                                                                                                                                          ",NA
"31","SVN.1.0.0.0.UXGS","Slovenia","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-SIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69896,1.14241,2.51581,3.30008,4.34971,4.79859,5.60365,6.5809,7.2915,7.59798,9.45205,10.94322,12.32092,13.06369,15.21064,17.41319,20.41488,23.76212,25.08909,20.7025,23.306,25.96539,26.38051,27.00485,28.51809,30.05986,31.44003,34.19949,"36.51499                                                                                                                                                                                                                                                                                                                                                                                                                                              ",NA
"32","SVK.1.0.0.0.UXGS","Slovakia","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-SKK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45092,4.91844,7.76123,7.74509,9.84258,11.15887,11.47773,13.44503,12.44069,13.55399,17.08546,19.82975,21.42935,25.75054,31.6775,36.32187,45.59584,52.5086,54.82435,43.28551,51.5853,60.06634,66.47291,69.58581,69.72111,73.56175,75.95045,81.8675,"88.76578                                                                                                                                                                                                                                                                                                                                                                                                                                        ",NA
"33","FIN.1.0.0.0.UXGS","Finland","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EURO-FIM",0.60136,0.64613,0.68876,0.71618,0.80341,0.89048,0.93888,1.02033,1.3453,1.6364,1.94038,2.01607,2.46412,2.99307,4.10379,4.036,4.874,6.096,6.995,8.616,10.374,11.91,12.359,13.707,15.763,16.302,16.079,16.928,18.341,19.775,20.144,18.483,21.657,26.896,30.887,35.246,37.076,41.86,45.104,47.726,57.348,57.36,57.96,56.484,61.155,66.175,74.519,82.091,87.321,65.661,72.366,77.093,78.881,78.924,76.482,77.186,75.677,80.80318,"84.72127                                                                                                                                                                                                                                                                    ",NA
"34","SWE.1.0.0.0.UXGS","Sweden","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd SEK",17.536,18.525,19.697,21.357,24.221,26.104,27.837,29.771,32.273,37.136,44.023,48.069,52.296,65.932,87.529,89.831,99.78,107.526,123.514,149.109,166.093,185.365,219.649,270.521,309.385,325.92,332.337,355.361,385.33,423.137,439.637,439.477,436.504,511.605,601.664,715.808,711.63,808.749,870.204,918.367,1049.689,1084.28,1081.662,1104.294,1218.736,1333.697,1493.447,1591.094,1687.468,1461.818,1625.716,1706.996,1706.915,1651.246,1772.883,1906.17,1942.44,2116.661,"2233.046                                                                                                                                                                                                                                                                                                               ",NA
"35","GBR.1.0.0.0.UXGS","United Kingdom","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd GBP",5.1376,5.3698,5.5039,5.8562,6.1874,6.6007,7.1531,7.3752,8.9684,10.0711,11.4972,12.9262,13.6537,17.1862,23.0744,27.1383,35.4702,43.753,47.98,55.5014,63.3329,68.4286,73.9695,81.4508,93.5284,104.0919,99.7768,109.3396,111.1008,126.0695,139.1177,141.8076,149.2399,170.2178,188.2206,212.779,232.281,239.487,234.372,242.499,269.869,278.068,280.031,293.181,306.319,341.338,389.793,380.643,420.8,398.58,444.317,496.987,499.141,517.642,511.654,517.446,547.59,588.6925,"624.0501                                                                                                                                                                                                                                                                                 ",NA
"36","MKD.1.0.0.0.UXGS","Macedonia FYR","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd MKD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8787,35.4327,49.4609,57.254,62.8123,81.9209,73.6953,68.0095,74.3108,86.2134,107.3632,126.5413,164.5069,179.3343,136.0194,173.9993,218.7448,211.7642,217.8028,251.4841,272.4376,299.1368,334.5252,"368.9269                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",NA
"37","ISL.1.0.0.0.UXGS","Iceland","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd ISK",0.037,0.042,0.055,0.06,0.069,0.082,0.089,0.078,0.094,0.158,0.205,0.218,0.256,0.365,0.469,0.709,1.035,1.425,2.451,3.762,5.673,8.607,12.558,26.871,34,49.119,62.349,72.115,82.197,106.897,124.982,125.721,121.647,135.749,157.491,161.306,176.898,190.72,203.759,210.87,227.953,296.229,302.72,285.976,314.47,321.923,372.373,455.085,639.815,791.773,869.551,962.536,1013.269,1047.908,1068.32,1188.745,1189.27,1180.352,"1257.435                                                                                                                                                                                                                                                                                                                                                            ",NA
"38","TUR.1.0.0.0.UXGS","Turkey","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd TRY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,1e-04,1e-04,3e-04,8e-04,0.0015,0.0021,0.0042,0.0067,0.0082,0.0135,0.028,0.0428,0.0607,0.1014,0.183,0.3152,0.9612,1.796,3.7014,8.2447,14.7872,19.9088,33.1926,65.2299,87.9017,104.1012,131.2756,141.5974,170.8711,186.8358,227.0717,225.5543,237.209,310.4442,371.5,403.0639,485.8537,545.3721,564.1131,731.8551,"771.9951                                                                                                                                                                                                                                                                                                                                       ",NA
"39","MNE.1.0.0.0.UXGS","Montenegro","01 Exports of goods and services","Exports of goods and services at current prices (National accounts) ","Mrd EUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421575,0.53471,0.516809,0.496715,0.753965,0.849306,1.140069,1.278617,1.312926,1.028847,1.15767,1.3826,1.38943,1.39013,1.38814,1.53921,1.593347,1.691619,"1.776587                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",NA
