"","CODE","COUNTRY","SUB.CHAPTER","TITLE","UNIT","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X"
"11","IRL.1.0.319.0.UBLGAP","Ireland","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8453,-0.2689,0.769,1.7936,1.6061,3.6314,-0.2961,-1.018,0.7053,0.8198,0.5236,0.7682,-2.2505,-6.7259,-11.5473,-31.1197,-11.6053,-6.0365,-3.3851,-3.9057,-2.8201,-1.5341,-1.0847,-0.3231,NA
"12","GRC.1.0.319.0.UBLGAP","Greece","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.7565,-8.2412,-6.5393,-6.8861,-6.2172,-4.4463,-6.1039,-6.6559,-9.0271,-10.5801,-6.9972,-8.3001,-9.7497,-12.6484,-15.5895,-9.5932,-5.4428,-2.0825,-6.1222,2.3204,-0.5932,5.4659,2.453,3.0867,NA
"13","ESP.1.0.319.0.UBLGAP","Spain","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.7117,-4.2314,-3.284,-2.9271,-1.7953,-2.2811,-2.5236,-2.0994,-1.7618,-1.2783,-0.0793,0.5559,0.2789,-5.1334,-9.2217,-7.0894,-6.5814,-6.2444,-2.2948,-2.0686,-2.6982,-3.573,-3.3124,-3.4247,NA
"14","FRA.1.0.319.0.UBLGAP","France","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9041,-0.8624,-0.3373,-1.8512,-2.5404,-2.0084,-2.0795,-2.1332,-2.3967,-1.2358,-2.6813,-2.5898,-3.3305,-3.0831,-4.4805,-4.9295,-4.185,-4.0108,-2.5368,-2.4708,-2.0158,-1.8515,-2.4293,-2.8389,-4.1163,-4.3443,-4.5577,-4.1292,-3.7247,-4.3519,-4.1968,-5.8318,-6.0008,-4.9075,-4.1762,-3.2087,-2.9119,-2.7424,-2.6218,-2.366,-2.8413,NA
"15","HRV.1.0.319.0.UBLGAP","Croatia","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.092,-2.9236,-4.5789,-5.4494,-4.5517,-4.9825,-5.2854,-5.67,-5.3831,-5.3706,-7.1469,-3.8947,-3.5901,-3.3665,-1.9742,-0.207,-1.5833,-2.1204,NA
"16","ITA.1.0.319.0.UBLGAP","Italy","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.3404,-6.6344,-3.0767,-3.0562,-1.8234,-2.1176,-4.5376,-3.656,-3.4981,-3.831,-4.5189,-4.5677,-2.8444,-3.3263,-3.1269,-3.1897,-2.9934,-1.3725,-0.6687,-0.9662,-1.1504,-1.5392,-1.7809,-2.3145,NA
"17","CYP.1.0.319.0.UBLGAP","Cyprus","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.1822,-3.7594,-2.6467,-2.9378,-4.8494,-6.2969,-4.7565,-3.5914,-2.9493,0.6433,-1.8491,-5.9772,-4.994,-5.5349,-3.9878,-1.4525,-5.4905,0.5363,0.7867,-0.197,-0.3728,NA
"18","LVA.1.0.319.0.UBLGAP","Latvia","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3314,-0.4297,-3.4406,-2.3411,-1.4779,-2.0777,-2.1103,-1.8219,-2.1262,-3.8146,-4.6331,-5.2705,-4.8466,-4.0753,-1.2474,-0.289,-0.9445,-1.751,-1.6583,-0.6005,-1.439,-2.3542,NA
"19","LTU.1.0.319.0.UBLGAP","Lithuania","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.1319,-5.0153,-1.7402,-1.5156,-1.9857,-0.5288,-1.6279,-2.0591,-1.8391,-2.3065,-4.5064,-5.611,-4.8082,-3.2138,-7.1885,-2.3841,-2.4742,-1.1078,-0.4515,-0.0794,-0.9165,-0.8869,NA
"20","LUX.1.0.319.0.UBLGAP","Luxembourg","01 Based on potential GDP (ESA 2010)","Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ","(Percentage of potential GDP at current prices) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1717,2.8709,3.4899,3.3325,2.4535,3.8038,4.3416,1.0567,-0.11,-1.3666,0.3514,1.5567,1.7344,2.9331,1.7761,0.5506,1.6964,2.8967,3.0467,2.5469,2.3333,1.9892,0.3581,0.1274,NA
