CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
EU28.1.0.0.0.NPTD;European Union;01 Population;Total population (National accounts) ;1000 persons;409118.213;412757.562;416605.205;420436.581;423998.939;427412.960;430598.291;433589.119;436655.171;439538.767;441849.919;444338.091;447154.900;449779.361;452128.431;454318.499;456384.304;458308.364;460157.846;462006.617;463928.694;465671.629;467048.883;468145.862;469155.308;470240.630;471484.615;472814.000;474294.796;475872.835;477453.632;478790.795;480038.585;481413.686;482473.178;483322.207;484031.140;484715.093;485356.940;486132.689;487127.840;488078.700;489017.780;490860.850;492709.230;494786.400;496556.170;498565.820;500518.180;501981.140;503538.660;504783.610;505980.890;506988.580;508137.970;509599.210;511266.046;512876.014;514268.765                                                                                                                                                                    
EU15.1.0.0.0.NPTD;European Union (15 countries);01 Population;Total population (National accounts) ;1000 persons;316765.222;319555.879;322630.881;325616.858;328310.387;331012.336;333559.447;335823.340;337871.831;340025.134;341801.360;343783.545;345873.296;347753.070;349339.005;350676.458;351829.728;352912.371;354044.595;355267.479;356588.597;357735.425;358498.998;359017.656;359480.373;360053.401;360799.826;361648.662;362730.103;364181.729;365805.427;367455.255;369095.863;370571.655;371684.274;372706.310;373668.430;374568.060;375399.200;376383.290;377614.290;379030.660;380991.840;383108.410;385223.010;387563.530;389584.120;391965.770;394252.940;395874.320;397315.440;398876.480;400289.720;401522.970;402883.390;404564.690;406420.726;408317.215;409936.813                                                                                                                                                     
EA19.1.0.0.0.NPTD;Euro area;01 Population;Total population (National accounts) ;1000 persons;265029.391;267545.357;270202.200;272918.166;275296.488;277668.962;279943.480;281916.974;283754.801;285695.474;287267.966;288985.210;290981.120;292821.764;294382.699;295734.196;296985.221;298166.449;299377.889;300629.814;301959.811;303167.097;304052.544;304665.551;305140.964;305684.842;306408.407;307239.192;308271.008;309602.423;311032.968;312443.767;313810.554;315005.900;315828.436;316567.360;317290.260;317960.350;318560.130;319267.800;320260.660;321331.950;322941.020;324694.200;326391.660;328152.330;329633.870;331403.180;333054.530;334113.340;334881.920;335707.030;336567.330;337252.120;337949.990;338934.240;340126.906;341349.183;342309.112                                                                                                                                                                         
EA12.1.0.0.0.NPTD;Euro area (12 countries);01 Population;Total population (National accounts) ;1000 persons;252350.330;254639.724;257152.279;259725.932;261959.023;264192.708;266334.680;268181.468;269895.640;271722.167;273193.680;274799.359;276667.160;278394.449;279898.290;281192.435;282316.690;283372.557;284461.710;285603.062;286834.586;287953.800;288736.562;289236.011;289604.496;290034.314;290622.597;291315.767;292229.918;293474.144;294852.951;296253.449;297670.536;298939.502;299825.875;300624.410;301401.430;302122.960;302770.200;303520.390;304518.190;305664.660;307324.840;309123.210;310876.510;312701.930;314239.620;316038.670;317716.340;318792.820;319631.340;320572.280;321474.320;322203.570;322947.290;323973.490;325196.636;326457.182;327460.603                                                                                                                                                          
DU15.1.0.0.0.NPTD;EU15 (including D_W West-Germany);01 Population;Total population (National accounts) ;1000 persons;299420.538;302400.751;305479.933;308329.693;311001.546;313706.467;316146.287;318197.334;320117.023;322222.272;324323.024;326794.729;328897.063;330832.750;332465.933;333872.114;335063.817;336192.505;337318.688;338540.060;339906.035;341049.593;341843.669;342352.306;342836.483;343432.233;344185.114;344925.526;346074.425;347533.696;349665.997;351556.255;353460.863;355160.655;356395.274;358856.310;359946.430;359706.060;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                         
DA12.1.0.0.0.NPTD;EA12 (including D_W West-Germany);01 Population;Total population (National accounts) ;1000 persons;235005.647;237484.596;240001.331;242438.767;244650.182;246886.838;248921.519;250555.462;252140.832;253919.306;255715.345;257810.543;259690.927;261474.129;263025.218;264388.092;265550.779;266652.691;267735.804;268875.643;270152.024;271267.968;272081.233;272570.661;272960.605;273413.146;274007.885;274592.631;275574.240;276826.112;278713.521;280354.449;282035.536;283528.502;284536.875;286774.410;287679.430;287260.960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                         
BEL.1.0.0.0.NPTD;Belgium;01 Population;Total population (National accounts) ;1000 persons;9153.489;9183.948;9220.578;9289.770;9378.113;9463.667;9527.807;9580.991;9618.756;9646.032;9655.549;9673.162;9711.115;9741.720;9772.419;9800.700;9818.227;9830.358;9839.534;9848.382;9859.000;9858.000;9856.000;9854.000;9855.000;9857.000;9859.000;9870.000;9904.000;9940.000;9968.000;10006.000;10047.000;10086.000;10116.000;10137.000;10155.000;10180.000;10203.000;10223.000;10246.000;10281.000;10330.000;10373.000;10417.000;10474.000;10543.000;10622.000;10707.000;10790.000;10883.000;10978.000;11054.000;11105.000;11157.000;11212.000;11271.000;11363.000;11421.000                                                                                                                                                                                                                                                                      
BGR.1.0.0.0.NPTD;Bulgaria;01 Population;Total population (National accounts) ;1000 persons;7867.374;7943.118;8012.946;8078.145;8144.340;8204.168;8258.057;8310.226;8369.603;8434.172;8489.574;8536.395;8576.200;8620.967;8678.745;8720.742;8758.599;8804.183;8814.032;8825.940;8861.535;8891.117;8917.457;8939.738;8960.679;8960.547;8958.171;8971.359;8981.446;8876.972;8718.300;8632.300;8540.100;8472.300;8443.600;8406.070;8362.830;8312.070;8256.790;8210.620;8170.170;8009.140;7837.160;7775.330;7716.860;7658.970;7601.020;7545.340;7492.560;7444.440;7395.600;7348.330;7305.890;7265.120;7223.940;7197.490;7154.740;7104.657;7062.029                                                                                                                                                                                                                                                                                                 
CZE.1.0.0.0.NPTD;Czech Republic;01 Population;Total population (National accounts) ;1000 persons;9605.267;9589.906;9627.929;9673.970;9731.108;9782.679;9824.375;9856.245;9879.700;9899.941;9861.419;9830.152;9870.983;9925.636;9991.851;10062.036;10129.378;10190.215;10245.576;10295.836;10307.693;10304.089;10318.329;10327.362;10333.722;10340.628;10345.740;10350.832;10358.793;10364.587;10336.864;10312.079;10322.627;10333.363;10337.097;10330.760;10315.350;10303.640;10294.940;10282.780;10272.500;10224.190;10200.770;10201.650;10206.920;10234.090;10266.650;10322.690;10429.690;10491.490;10517.250;10496.670;10509.290;10510.720;10524.780;10542.940;10563.890;10589.243;10615.716                                                                                                                                                                                                                                               
DNK.1.0.0.0.NPTD;Denmark;01 Population;Total population (National accounts) ;1000 persons;4562.056;4594.018;4629.919;4666.535;4703.980;4740.778;4779.000;4820.000;4855.000;4879.000;4938.000;4963.000;4992.000;5022.000;5045.000;5060.000;5073.000;5089.000;5105.000;5118.000;5124.000;5122.000;5118.000;5114.000;5111.000;5113.000;5120.000;5127.000;5130.000;5132.000;5140.000;5154.000;5171.000;5189.000;5206.000;5230.000;5262.000;5285.000;5303.000;5321.000;5338.000;5357.000;5376.000;5390.000;5403.000;5419.000;5437.000;5460.000;5493.000;5523.000;5547.000;5570.000;5591.000;5613.000;5643.000;5682.000;5729.000;5771.968;5812.948                                                                                                                                                                                                                                                                                                  
DEU.1.0.0.0.NPTD;Germany;01 Population;Total population (National accounts) ;1000 persons;72777.683;73340.128;73987.949;74676.166;75279.841;75924.870;76561.160;76912.006;77254.808;77869.862;78129.336;78272.816;78648.233;78896.321;78927.072;78633.344;78296.911;78119.866;78051.907;78086.419;78248.562;78367.832;78293.329;78088.350;77818.891;77645.168;77680.712;77800.136;78104.678;78711.033;79392.430;79973.000;80500.000;80946.000;81147.000;81308.000;81466.000;81510.000;81446.000;81422.000;81457.000;81517.000;81578.000;81549.000;81456.000;81337.000;81173.000;80992.000;80764.000;80483.000;80284.000;80275.000;80426.000;80646.000;80983.000;81687.000;82487.840;83149.725;83540.956                                                                                                                                                                                                                                       
D_W.1.0.0.0.NPTD;West Germany;01 Population;Total population (National accounts) ;1000 persons;55433.000;56185.000;56837.000;57389.000;57971.000;58619.000;59148.000;59286.000;59500.000;60067.000;60651.000;61284.000;61672.000;61976.000;62054.000;61829.000;61531.000;61400.000;61326.000;61359.000;61566.000;61682.000;61638.000;61423.000;61175.000;61024.000;61066.000;61077.000;61449.000;62063.000;63253.000;64074.000;64865.000;65535.000;65858.000;67458.000;67744.000;66648.000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                     
EST.1.0.0.0.NPTD;Estonia;01 Population;Total population (National accounts) ;1000 persons;1221.207;1234.854;1251.533;1268.905;1287.279;1304.899;1319.041;1329.473;1341.839;1355.986;1370.931;1387.945;1403.632;1417.173;1429.488;1440.760;1451.066;1461.786;1471.843;1480.053;1489.009;1499.540;1510.374;1520.787;1530.737;1540.983;1552.483;1564.610;1574.366;1580.647;1581.698;1573.775;1545.327;1506.053;1474.187;1448.100;1425.200;1406.000;1393.100;1379.200;1401.300;1392.700;1383.500;1375.200;1366.300;1358.900;1350.700;1342.900;1338.400;1335.700;1333.300;1329.700;1325.200;1320.200;1315.800;1313.300;1315.900;1317.216;1317.216                                                                                                                                                                                                                                                                                                  
IRL.1.0.0.0.NPTD;Ireland;01 Population;Total population (National accounts) ;1000 persons;2834.690;2819.690;2830.690;2850.700;2864.700;2876.700;2884.710;2900.710;2913.710;2926.720;2950.720;2978.730;3024.740;3073.750;3124.770;3177.780;3228.790;3272.800;3314.810;3368.830;3401.830;3443.840;3480.850;3505.860;3529.860;3540.870;3541.870;3542.870;3530.700;3509.500;3505.800;3525.700;3549.100;3563.300;3570.700;3601.260;3626.080;3660.590;3714.170;3754.750;3804.250;3863.810;3931.840;3996.980;4067.330;4159.990;4269.830;4400.180;4496.040;4539.150;4559.770;4577.160;4590.170;4601.830;4614.840;4642.240;4716.516;4766.511;4815.129                                                                                                                                                                                                                                                                                                  
GRC.1.0.0.0.NPTD;Greece;01 Population;Total population (National accounts) ;1000 persons;8331.725;8398.050;8448.233;8479.625;8510.429;8550.333;8613.651;8684.088;8740.765;8772.764;8792.806;8831.036;8888.628;8929.086;8962.022;9046.541;9188.150;9308.479;9429.959;9548.258;9642.505;9729.350;9789.513;9846.627;9895.801;9934.300;9967.213;10000.595;10036.983;10089.498;10196.792;10319.927;10399.061;10460.415;10512.922;10562.160;10608.820;10661.310;10720.570;10761.710;10805.800;10862.150;10902.010;10928.090;10955.160;10987.350;11020.390;11048.500;11077.860;11107.020;11121.380;11105.000;11045.040;10965.240;10892.370;10820.960;10783.750;10783.750;10783.750                                                                                                                                                                                                                                                                   
ESP.1.0.0.0.NPTD;Spain;01 Population;Total population (National accounts) ;1000 persons;30263.269;30774.761;31030.823;31304.169;31616.794;31961.967;32330.765;32730.141;33121.095;33449.084;33760.929;34224.490;34604.469;34988.947;35373.335;35757.900;36137.812;36511.638;36864.898;37191.330;37491.165;37758.631;37986.012;38171.525;38330.364;38469.512;38584.624;38684.815;38766.939;38827.764;38867.322;38966.376;39157.685;39361.262;39549.108;39718.900;39884.250;40049.970;40214.070;40369.670;40554.390;40766.050;41423.520;42196.230;42859.170;43662.610;44360.520;45236.000;45983.170;46367.550;46562.480;46736.260;46766.400;46593.240;46455.120;46407.170;46468.100;46476.945;46518.422                                                                                                                                                                                                                                         
FRA.1.0.0.0.NPTD;France;01 Population;Total population (National accounts) ;1000 persons;46636.000;47137.000;47995.000;48836.000;49353.000;49825.000;50255.000;50664.000;51048.000;51468.000;51939.000;52434.000;52902.000;53327.000;53676.000;53926.000;54143.000;54389.000;54627.000;54866.000;55150.000;55462.000;55797.000;56096.000;56369.000;56649.000;56937.000;57244.000;57572.000;57912.000;58227.000;58520.000;58811.000;59066.000;59286.000;59501.000;59713.000;59926.000;60147.000;60457.000;60872.000;61317.000;61764.000;62202.000;62661.000;63133.000;63574.000;63967.000;64324.000;64655.000;64974.000;65294.000;65615.000;65927.000;66227.000;66504.000;66671.000;66974.212;67271.719                                                                                                                                                                                                                                        
HRV.1.0.0.0.NPTD;Croatia;01 Population;Total population (National accounts) ;1000 persons;4168.110;4195.405;4225.023;4254.182;4281.566;4309.802;4339.781;4367.951;4395.079;4421.115;4442.017;4461.169;4480.588;4500.316;4520.954;4542.520;4566.534;4590.330;4611.989;4625.774;4630.812;4642.618;4665.497;4689.679;4711.858;4733.134;4753.298;4771.720;4787.286;4799.421;4809.596;4720.655;4606.687;4631.498;4683.407;4651.197;4587.840;4565.513;4562.710;4543.039;4426.230;4300.450;4305.440;4305.550;4308.290;4311.670;4313.010;4312.750;4312.760;4307.280;4295.970;4281.990;4268.440;4257.450;4239.500;4219.340;4194.260;4158.896;4134.281                                                                                                                                                                                                                                                                                                  
