"","CODE","COUNTRY","SUB.CHAPTER","TITLE","UNIT","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X"
"11","EST.1.0.0.0.UYVC","Estonia","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-EEK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0024,0.0047,0.0061,0.0138,0.0068,0.0071,0.0098,0.0119,0.0075,0.0384,0.05,0.0625,0.09,0.0996,0.0964,0.1487,0.1547,0.161,0.1574,0.1424,0.1786,0.144309,0.148638,"0.159043                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",NA
"12","IRL.1.0.0.0.UYVC","Ireland","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-IEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22186,0.22258,0.25942,0.22081,0.26023,0.31462,0.48962,0.49331,0.47562,0.41858,0.3575,0.51307,0.63785,0.5439,0.68672,0.68402,0.78392,0.78392,0.78392,"0.791759                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",NA
"13","GRC.1.0.0.0.UYVC","Greece","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-GRD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01891,0.05368,0.097,0.06918,0.09346,0.10018,0.10345,0.11767,0.18568,0.14776,0.28182,0.61602,0.78101,0.81125,0.87052,0.59516,1.27871,0.97639,0.75339,0.77393,0.7276,0.728389,0.752248,"0.779832                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",NA
"14","ESP.1.0.0.0.UYVC","Spain","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-ESP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,1.132,1.382,1.989,3.976,3.929,3.897,4.375,4.635,4.677,4.992,6.884,8.223,8.256,8.296,8.452,8.534,7.323,6.458,6.351,5.976,6.865,7.132974,"7.297589                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",NA
"15","FRA.1.0.0.0.UYVC","France","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-FRF",0.3831,0.4949,0.5871,0.6561,0.6757,0.7685,0.8462,0.9035,1.1787,1.2124,1.1358,1.2377,1.4098,1.7425,1.9188,2.5053,2.9683,3.4919,3.4827,3.6866,4.6971,5.4742,6.174,7.803,10.4611,10.4572,11.9462,10.5601,9.356,8.3882,8.7029,9.5281,9.7191,10.2194,9.6149,9.3613,10.1269,9.0875,10.0576,9.5468,8.0296,9.9985,10.1458,11.4257,11.1845,11.5321,15.8892,16.3638,16.9723,17.362,18.74,16.898,17.115,16.783,26.146,31.612,33.22721,34.7758,"39.12655                                                                                                                                                                                                                                                                                                                                  ",NA
"16","HRV.1.0.0.0.UYVC","Croatia","01 Revenue","Other subsidies on production: corporations ","Mrd HRK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",NA
"17","ITA.1.0.0.0.UYVC","Italy","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-ITL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.156347,1.156347,1.705341,2.033291,2.129352,2.161372,2.866336,2.956716,2.546649,3.17621,2.61545,3.44599,4.12477,3.55068,3.01017,7.13652,7.53165,7.42213,6.20529,6.0099,7.26009,8.6403,8.48271,8.4495,7.38909,6.2315,7.0934,6.5217,6.5778,7.107,6.2396,6.0049,5.84031,5.6758,5.1555,4.35062,4.9997,5.009699,"5.019719                                                                                                                                                                                                                                                                                                                                                                                                                        ",NA
"18","CYP.1.0.0.0.UYVC","Cyprus","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-CYP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00786,0.02272,0.03332,0.03759,0.04784,0.054,0.04757,0.05576,0.06639,0.0817,0.06819,0.07491,0.07516,0.07401,"0.07420                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",NA
"19","LVA.1.0.0.0.UYVC","Latvia","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-LVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.006005,0.015353,0.014044,0.03973,0.0302,0.03448,0.04031,0.05336,0.03741,0.02591,0.03579,0.04157,0.02489,0.03291,0.02608,0.12081,0.27321,0.19043,0.18788,0.17553,0.24942,0.29431,0.13461,0.09389,0.157451,0.175959,"0.186516                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",NA
"20","LTU.1.0.0.0.UYVC","Lithuania","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-LTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00979,0.02685,0.038,0.02757,0.01628,0.00245,0.03158,0.0181,0.01415,0.02214,0.02251,0.06627,0.0714,0.03641,0.01898,0.04565,0.02689,0.02572,0.04903,0.04733,0.06097,0.06097,0.06097,"0.06097                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ",NA
"21","LUX.1.0.0.0.UYVC","Luxembourg","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-LUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04705,0.04858,0.06173,0.05863,0.05184,0.07617,0.05671,0.0761,0.0964,0.10262,0.13506,0.1146,0.1374,0.1437,0.1439,0.167,0.1689,0.2139,NA,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",NA
"22","HUN.1.0.0.0.UYVC","Hungary","01 Revenue","Other subsidies on production: corporations ","Mrd HUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.818,30.212,40.588,43.192,49.647,61.126,72.578,95.218,94.474,160.873,163.542,179.734,198.365,270.383,303.007,277.427,334.494,350.295,332.116,323.408,314.342,348.7558,355.2617,"374.6477                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",NA
"23","MLT.1.0.0.0.UYVC","Malta","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-MTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02067,0.02598,0.0628,0.06079,0.04969,0.0579,0.05192,0.0449,0.03388,0.03826,0.03475,NA,NA,NA,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",NA
"24","NLD.1.0.0.0.UYVC","Netherlands","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-NLG",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089,0.115,0.125,0.148,0.16,0.192,0.247,0.375,0.3,0.377,0.423,0.461,0.479,0.585,0.662,0.69,0.662,0.673,0.724,0.762,0.79,0.83,0.515,0.444,0.383,0.441,1.219,1.645,2.111,2.714,3.074,3.19,3.522,3.668,3.436,3.732,3.424,3.479,4.181,4.634,5.907,6.078,5.519,4.95,4.7,4.558,4.624,4.952,5.05104,"5.157112                                                                                                                                                                                                                                                                                                                                                ",NA
"25","AUT.1.0.0.0.UYVC","Austria","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-ATS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6605,1.6794,1.586,1.9542,1.9706,2.0003,1.8124,1.7299,2.022,2.5063,2.6803,2.8645,2.9077,3.1054,3.1601,3.2533,3.1987,3.2783,2.94,3.148,3.2457,3.418216,3.415629,"3.373287                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ",NA
"26","POL.1.0.0.0.UYVC","Poland","01 Revenue","Other subsidies on production: corporations ","Mrd PLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2025,2.7736,3.21,2.1718,0.732,0.618,0.855,0.935,2.29,2.579,2.372,2.53,3.158,1.959,4.843,5.649,6.051,6.396,7.561,7.275,7.102,7.68,8.466,9.704,8.27,8.54291,8.824826,"9.116045                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",NA
"27","PRT.1.0.0.0.UYVC","Portugal","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-PTE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477283,0.686587,0.697021,0.818056,1.027566,1.028083,1.080427,0.990778,1.100162,0.842726,0.880801,0.865616,0.912271,0.796256,0.914409,1.044443,1.093236,0.997644,0.974748,1.000797,0.879938,0.975446,0.965663,"0.972908                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ",NA
"28","ROM.1.0.0.0.UYVC","Romania","01 Revenue","Other subsidies on production: corporations ","Mrd RON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0416,0.0651,0.1681,0.2768,0.5124,0.4486,0.2522,0.3663,1.5243,2.3168,1.6121,2.1256,3.3193,4.564,4.3704,4.8705,5.0718,6.1033,6.8911,6.6523,7.0416,7.034558,7.034558,"7.034558                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",NA
"29","SVN.1.0.0.0.UYVC","Slovenia","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-SIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15813,0.15716,0.17436,0.1976,0.21535,0.20747,0.22251,0.26931,0.30501,0.30809,0.30542,0.33568,0.38457,0.42933,0.51522,0.56488,0.31261,0.28109,0.3476,0.28217,0.24412,0.2274,0.252414,"0.277655                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ",NA
"30","SVK.1.0.0.0.UYVC","Slovakia","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-SKK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24305,0.23774,0.37054,0.27571,0.27492,0.43471,0.3184,0.18247,0.34077,0.56731,0.51762,0.50007,0.58179,0.95183,0.79091,0.84991,0.60514,0.57734,0.66003,0.74476,0.76131,0.739232,0.767361,"0.806939                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ",NA
"31","FIN.1.0.0.0.UYVC","Finland","01 Revenue","Other subsidies on production: corporations ","Mrd EURO-FIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036,0.056,0.078,0.1,0.125,0.144,0.183,0.188,0.194,0.205,0.239,0.266,0.317,0.384,0.422,0.463,0.525,0.601,0.65,0.552,0.568,0.562,0.6,0.648,0.62,0.589,0.557,0.526,0.519,0.523,0.588,0.714,0.777,0.901,1.073,1.147,1.223,1.257,1.102,1.187,1.253,1.113,1.09074,"1.068925                                                                                                                                                                                                                                                                                                                                                                                        ",NA
"32","SWE.1.0.0.0.UYVC","Sweden","01 Revenue","Other subsidies on production: corporations ","Mrd SEK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.785,10.193,13.18,15.729,16.81,18.395,19.318,19.757,21.554,24.164,29.48,36.776,43.478,45.678,46.076,46.216,41.468,37.155,30.326,28.072,24.157,22.342,24.107,24.687,23.748,27.552,30.43,29.704,30.592,31.598,35.071,38.467,39.876,40.029,41.901,40.804,42.897,43.75494,"44.63004                                                                                                                                                                                                                                                                                                                                                                                                                             ",NA
"33","GBR.1.0.0.0.UYVC","United Kingdom","01 Revenue","Other subsidies on production: corporations ","Mrd GBP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.261,1.175,1.03,0.915,0.741,0.765,0.728,0.744,0.811,0.663,0.575,0.673,0.901,1.271,1.213,2.04,2.636,3.142,3.329,3.069,2.228,1.693,1.993,2.329,2.684,3.126,3.4386,3.851232,"3.972161                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ",NA
"34","ISL.1.0.0.0.UYVC","Iceland","01 Revenue","Other subsidies on production: corporations ","Mrd ISK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ",NA
"35","TUR.1.0.0.0.UYVC","Turkey","01 Revenue","Other subsidies on production: corporations ","Mrd TRY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38777,1.79045,2.41295,2.61133,3.70389,13.47771,15.0315,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",NA
"36","NOR.1.0.0.0.UYVC","Norway","01 Revenue","Other subsidies on production: corporations ","Mrd NOK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.266,5.287,6.217,6.895,8.803,8.767,9.315,9.669,10.408,10.987,11.722,12.264,14.637,15.062,15.81,16.311,16.127,15.865,16.71,16.738,17.4,15.97,15.016,17.198,18.38,20.554,20.596,20.282,20.812,25.83,25.678,30.005,32.382,33.032,34.462,35.543,37.782,39.361,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                          ",NA
"37","CHE.1.0.0.0.UYVC","Switzerland","01 Revenue","Other subsidies on production: corporations ","Mrd CHF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0438,6.9294,7.4027,7.5383,7.5189,6.70254,6.41619,7.56691,6.79286,6.79108,6.91599,7.43266,7.61356,7.85535,6.72439,7.02256,7.31155,7.505,5.27831,5.71643,5.97906,6.19053,6.69944,5.84487,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",NA
"38","USA.1.0.0.0.UYVC","United States","01 Revenue","Other subsidies on production: corporations ","Mrd USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658,0.785,1.086,1.036,0.773,1.3,1.299,1.567,1.583,1.668,1.712,1.788,1.778,2.055,2.172,1.775,1.885,2.892,2.864,2.198,2.002,1.963,2.594,2.03637,1.94514,2.17555,1.97701,2.34338,2.47159,3.57808,3.868,16.03305,4.21413,6.72742,4.87447,6.70704,5.49471,4.868,5.18277,8.80407,8.23202,8.67479,8.1528,7.22855,6.93233,6.6088,59.71116,63.33505,"67.22151                                                                                                                                                                                                                                                                                                                                                                                                      ",NA
"39","EU28.1.0.99.0.UYVC","European Union","01 Revenue","Other subsidies on production: corporations ","Mrd ECU/EUR, Standard aggregation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.212,62.361,64.038,63.656,64.936,63.358,68.884,81.583,84.298,88.007,93.866,95.608,93.513,91.451,91.458,101.282,106.86,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",NA
"40","EU15.1.0.99.0.UYVC","European Union (15 countries)","01 Revenue","Other subsidies on production: corporations ","Mrd ECU/EUR, Standard aggregation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.62451,59.60728,61.18064,60.9794,61.65569,59.82779,64.42213,76.47591,78.17702,80.36675,86.57406,88.21103,86.58053,84.19876,NA,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ",NA
"41","EA19.1.0.99.0.UYVC","Euro area","01 Revenue","Other subsidies on production: corporations ","Mrd ECU/EUR, Standard aggregation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.432,55.118,56.996,56.106,56.569,54.89,57.812,68.639,69.857,64.423,69.642,72.434,71.598,69.647,76.024,86.684,92.589,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",NA
"42","EA12.1.0.99.0.UYVC","Euro area (12 countries)","01 Revenue","Other subsidies on production: corporations ","Mrd ECU/EUR, Standard aggregation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.89153,54.42773,56.33311,55.44847,55.72407,53.98932,56.9042,67.61005,68.5654,71.21329,77.49083,79.21597,77.7518,74.52824,NA,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",NA
"43","BEL.1.0.99.0.UYVC","Belgium","01 Revenue","Other subsidies on production: corporations ","Mrd ECU/EUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17704,1.21108,1.21467,1.37539,1.12277,1.02063,1.14007,1.23765,1.21943,1.16453,2.36513,2.64231,2.32685,2.48649,2.6752,2.6965,2.8229,2.9327,3.1064,3.4747,4.18,5.4754,6.4879,7.536,8.2514,9.4934,10.2345,10.4958,10.9089,11.1835,11.2831,11.6603,11.81106,"11.90902                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",NA
