CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
POL.1.0.0.0.UUNF;Poland;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd PLN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.261;0.291;0.521;0.670;0.827;0.992;1.231;1.599;2.684;8.996;54.866;91.385;128.051;172.097;244.543;329.220;426.883;533.345;627.134;704.190;787.670;807.584;838.233;862.775;940.391;990.911;1078.003;1196.969;1330.842;1395.872;1459.303;1569.949;1616.987;1621.766;1684.047;1736.800;1750.679;1851.699;1957.633                                                                                                                                                                                                                                                                                                                                                                                                                             
PRT.1.0.0.0.UUNF;Portugal;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd EURO-PTE;0.5081;0.5542;0.5934;0.6078;0.6590;0.7607;0.8360;0.9353;1.0112;1.0677;1.2107;1.4059;1.6366;1.9831;2.5624;2.8295;3.3158;4.3413;5.2734;6.9234;8.8172;11.2301;13.4937;16.8025;20.3222;24.1104;28.8782;34.9304;43.1136;50.2636;59.5658;70.6653;79.1132;82.0049;87.5262;93.9025;100.5126;110.0026;120.5174;130.3028;141.6577;148.6503;154.2032;156.4620;163.7513;172.2071;178.7275;187.8407;194.9434;188.2195;192.5368;183.3962;169.4589;168.7663;172.2587;177.8472;182.5533;189.2497;195.1497                                                                                                                                                                                                                                                                                                       
ROM.1.0.0.0.UUNF;Romania;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd RON;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0639;0.0660;0.0728;0.0738;0.0785;0.0785;0.0793;0.0810;0.0821;0.0853;0.0903;0.2115;0.6165;2.0006;5.1608;7.8757;12.3374;27.5629;40.3060;59.3075;85.1233;125.2845;160.0983;212.6488;266.2845;321.0989;385.4933;497.8190;619.9236;537.5013;561.9257;592.1250;627.9288;636.9332;668.5250;714.0670;750.6877;803.7966;861.8020                                                                                                                                                                                                                                                                                                                                                                                                                 
SVN.1.0.0.0.UUNF;Slovenia;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd EURO-SIT;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.78281;1.46883;4.26433;6.28737;8.00170;10.56172;12.18159;13.88607;15.48097;17.75943;19.37295;21.36180;23.23803;25.43353;27.39643;28.90668;30.82781;34.15999;37.50430;35.83996;35.39635;35.65582;34.66619;34.01295;34.46842;34.83962;35.42525;37.32222;39.34984                                                                                                                                                                                                                                                                                                                                                                                                                                       
SVK.1.0.0.0.UUNF;Slovakia;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd EURO-SKK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15.47620;17.00558;19.32094;23.74803;26.57659;30.02468;30.24823;32.30847;36.65428;39.29311;42.20201;46.25548;51.53462;57.61933;62.69672;68.30006;65.37173;67.24113;70.58579;70.26309;70.84136;72.26494;76.62863;76.40208;79.45332;83.44052                                                                                                                                                                                                                                                                                                                                                                                                                                                    
FIN.1.0.0.0.UUNF;Finland;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd EURO-FIM;2.8380;3.1529;3.4506;3.7281;4.2173;4.7113;5.0645;5.4878;6.0145;6.8245;7.7157;8.5960;10.1258;12.2435;15.3573;18.6830;20.7910;22.9030;24.5130;27.8190;32.6230;37.0340;42.2300;47.3680;51.8970;57.3410;61.5940;67.3130;75.6520;86.1160;91.5350;89.5050;85.2330;82.5830;84.9650;90.8240;96.1840;102.7870;110.6790;116.2120;123.5830;130.7310;134.5040;140.6590;147.5480;154.9550;162.6080;175.0900;185.3320;180.2390;185.1860;196.0410;202.4000;204.6710;206.5810;209.7140;216.4630;221.2602;227.7774                                                                                                                                                                                                                                                                                                
SWE.1.0.0.0.UUNF;Sweden;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd SEK;77.475;84.272;92.232;100.504;110.168;122.000;134.295;146.204;155.108;167.059;184.096;199.601;220.212;243.048;276.278;319.460;370.659;415.239;455.678;511.055;580.670;636.038;700.191;770.006;848.616;933.489;1011.408;1106.730;1211.288;1354.083;1499.138;1610.187;1598.073;1583.797;1656.476;1741.847;1805.320;1869.300;1971.596;2096.458;2225.009;2316.658;2405.293;2499.567;2592.736;2702.707;2863.017;3043.298;3168.532;3144.858;3304.327;3443.448;3504.119;3594.086;3755.131;3959.276;4150.466;4335.829;4511.934                                                                                                                                                                                                                                                                                  
GBR.1.0.0.0.UUNF;United Kingdom;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd GBP;27.701;29.561;31.171;33.008;35.935;38.738;41.285;44.111;48.144;51.082;57.302;64.439;72.860;84.576;98.455;121.111;140.652;159.161;184.160;219.535;257.705;283.950;310.794;340.464;369.642;402.499;440.349;489.966;558.485;622.369;672.131;700.814;725.828;759.065;792.763;829.861;889.686;929.206;980.596;1035.131;1094.485;1139.901;1200.366;1265.955;1336.312;1412.311;1485.463;1563.932;1610.218;1566.522;1609.501;1652.343;1709.649;1768.385;1843.926;1894.582;1954.072;2026.391;2085.816                                                                                                                                                                                                                                                                                                   
MKD.1.0.0.0.UUNF;Macedonia FYR;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd MKD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;194.7965;206.7662;222.5886;233.6305;243.2647;280.1835;297.1182;308.7462;316.7931;335.9441;356.0022;387.2230;435.6925;510.0975;499.1240;511.1794;536.4110;540.9540;566.9733;582.1497;604.3326;627.3608;666.9081;711.9916                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ISL.1.0.0.0.UUNF;Iceland;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ISK;0.096;0.100;0.122;0.152;0.192;0.224;0.277;0.302;0.327;0.361;0.460;0.617;0.771;1.073;1.652;2.329;3.074;4.397;6.703;9.977;16.282;25.570;40.902;68.909;90.809;125.725;161.191;218.040;265.443;319.646;377.200;415.046;411.270;408.326;427.353;444.988;496.155;536.026;626.245;675.303;749.521;802.765;830.245;894.290;1014.809;1178.069;1397.482;1482.532;1575.725;1451.974;1457.300;1562.826;1670.485;1745.750;1878.483;2043.981;2260.655;2503.424;2734.901                                                                                                                                                                                                                                                                                                                                             
TUR.1.0.0.0.UUNF;Turkey;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd TRY;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.001;0.001;0.001;0.002;0.004;0.007;0.010;0.014;0.018;0.029;0.046;0.066;0.097;0.161;0.284;0.515;0.859;1.480;2.749;5.252;10.418;19.624;39.323;70.983;105.890;173.410;236.055;348.244;465.628;593.350;694.041;820.583;917.745;1016.327;1000.605;1193.619;1463.310;1631.302;1892.182;2121.067;2431.005;2701.693;3072.831;3450.302                                                                                                                                                                                                                                                                                                                                                                               
