CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
EU28.1.0.0.0.UBGS;European Union;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108.5024;123.9668;149.5220;115.0635;74.2805;28.6024;79.3035;147.9788;118.0615;132.5199;87.7567;56.2955;73.2432;19.4303;118.5765;109.7521;138.6976;257.2482;344.0794;374.7173;507.8803;519.3582;483.4685;490.4056                                                                                                                                                                                                                                                                                                                                                                                                               
EU15.1.0.0.0.UBGS;European Union (15 countries);01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-16.6224;-5.4398;74.1557;87.1800;110.2903;134.1490;164.4186;131.4254;91.9782;50.2367;98.2121;167.8466;138.7521;155.7020;109.9856;88.5988;118.9430;76.7027;125.6246;117.7315;142.3658;248.4924;315.2085;343.8776;467.7435;467.6576;440.0257;449.1026                                                                                                                                                                                                                                                                                                                                                                         
EA19.1.0.0.0.UBGS;Euro area;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60.6683;71.1882;86.5342;106.0211;131.8057;118.4874;87.5318;52.1934;106.6680;185.7380;147.4840;167.7636;122.9066;97.0236;134.2237;91.4967;134.5234;128.5366;137.4234;262.1609;330.7463;359.5449;473.9809;481.8923;454.5862;456.7092                                                                                                                                                                                                                                                                                                                                                                                                        
EA12.1.0.0.0.UBGS;Euro area (12 countries);01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-24.7479;-11.8365;61.2080;70.8127;87.8661;109.7869;135.9960;123.2449;91.0924;55.2850;110.3673;189.5135;150.9186;173.0593;129.1861;106.9207;145.6812;104.1155;135.9427;130.3132;138.6449;258.3326;324.6727;351.6824;467.4491;472.4331;446.5793;448.5896                                                                                                                                                                                                                                                                                                                                                                           
DU15.1.0.0.0.UBGS;EU15 (including D_W West-Germany);01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;1.97499;2.23749;0.82701;-0.63201;-1.76078;-0.84367;0.43354;1.89204;3.91412;3.50560;3.67369;7.25018;8.30819;4.38982;-8.97279;3.72769;-7.64976;3.29567;21.37811;0.43933;-28.62003;-6.96564;-2.40163;19.38315;32.46879;43.83690;67.89524;46.88864;29.30594;16.19034;41.42026;64.22739;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                  
DA12.1.0.0.0.UBGS;EA12 (including D_W West-Germany);01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;3.02442;2.44347;1.05834;-0.46020;-0.18809;0.25571;0.86090;3.24308;4.94789;3.44138;3.21255;5.18952;7.70778;6.77672;-0.21369;6.55940;-3.37542;3.45407;17.17918;-0.00869;-36.73048;-22.37037;-13.70619;8.85807;25.08495;32.02255;65.48393;45.56484;44.19562;36.86756;48.59376;56.10185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                 
BEL.1.0.0.0.UBGS;Belgium;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd EURO-BEF;-0.12147;-0.14378;-0.02975;-0.19584;-0.09916;-0.04276;-0.20079;0.05702;0.06941;0.25781;0.77590;0.80570;1.46010;1.13790;0.53790;0.18830;0.38670;-0.72380;-0.93460;-1.83200;-2.96980;-2.34800;-2.11700;0.33500;0.61300;1.27200;3.12100;2.60500;3.71900;3.66900;3.07600;3.44400;5.02800;6.58400;7.86000;7.33000;6.10200;7.74400;7.76200;9.28100;6.80700;8.89400;15.14100;14.70300;14.04600;11.42000;12.18000;13.16200;1.71300;7.89200;6.56000;1.96200;2.38900;4.47300;3.67300;6.85200;12.88500;14.46783;15.68356                                                                                                                                                                                                                                                        
BGR.1.0.0.0.UBGS;Bulgaria;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00580;-0.01170;-0.02277;-0.00329;0.12012;0.24438;2.41495;1.80921;-1.14581;-1.49287;-2.88756;-2.71698;-3.72974;-4.59420;-6.89041;-9.16259;-11.95124;-14.37522;-6.04109;-2.13060;0.30379;-2.60290;-0.33671;-0.78875;0.13085;2.83252;2.40497;2.69767                                                                                                                                                                                                                                                                                                                                                                                                                         
CZE.1.0.0.0.UBGS;Czech Republic;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16.4690;52.9820;7.6110;15.8420;-17.4890;-49.1130;-88.3640;-81.3110;-5.8290;-9.4310;-43.9840;-32.2090;-34.2630;-33.7400;24.8840;76.6820;96.2540;93.8920;87.0780;152.3360;122.5180;154.4660;194.9850;236.2050;274.5480;279.2050;347.4490;348.0465;352.2755                                                                                                                                                                                                                                                                                                                                                                                                                 
DNK.1.0.0.0.UBGS;Denmark;01 Balances with the rest of the world, national accounts;Net exports of goods and services at current prices (National accounts) ;Mrd DKK;-0.5150;-0.7430;-1.6240;0.1570;-1.2830;-1.0850;-1.2960;-1.8830;-1.4020;-2.3990;-3.6280;-2.8710;-0.6590;-3.5210;-6.9720;-2.2320;-12.2110;-10.6620;-7.3780;-8.8170;-1.8050;6.2010;4.5740;12.2540;10.2640;5.1450;-1.4190;15.3780;27.0390;31.1850;47.5360;55.3790;63.7510;69.8900;58.8350;48.8120;61.6200;49.9400;36.4570;74.4870;89.0440;97.9330;96.6320;97.6290;85.0760;87.3000;68.8610;50.3790;63.4730;77.4460;125.7850;118.0970;114.0790;127.5030;137.5920;150.0390;141.7040;146.0363;148.5806                                                                                                                                                                                                                                                                            
