"","CODE","COUNTRY","SUB.CHAPTER","TITLE","UNIT","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X"
"11","DEU.1.0.0.0.UCPH","Germany","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890.689,958.458,1000.413,1041.546,1075.612,1098.762,1121.235,1141.19,1174.825,1209.427,1250.347,1256.553,1280.872,1303.05,1328.551,1362.837,1384.9,1416.734,1413.041,1446.274,1495.533,1538.029,1565.656,1594.361,1635.974,1679.156,1729.151,"1781.072                                                                                                                                                                                                                                                                                                                                                                                                                                                ",NA
"12","D_W.1.0.0.0.UCPH","West Germany","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-DEM",90.9352,99.6615,108.3719,114.7221,123.5648,136.3287,145.5577,149.5636,159.1472,175.1074,195.19,217.45,239.76,264.9,285.58,312.38,338.05,361.98,382.26,417.31,452.1,478.07,497.15,520.05,543.48,561.99,577.32,597.26,624.5,668.31,717.21,770.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                   ",NA
"13","EST.1.0.0.0.UCPH","Estonia","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-EEK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8171,1.12925,1.47956,2.08656,2.57616,2.90417,3.04578,3.37608,3.82157,4.33925,4.83366,5.42031,6.18242,7.38693,8.67012,8.93056,7.55125,7.6888,8.42732,9.13984,9.7463,10.12383,10.60429,11.12871,11.8016,"12.60953                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ",NA
"14","IRL.1.0.0.0.UCPH","Ireland","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-IEP",0.71232,0.75137,0.80943,0.8638,0.96327,1.01351,1.06892,1.1398,1.30189,1.47842,1.64449,1.85801,2.14226,2.56134,3.0124,3.58355,4.41931,5.38305,6.34578,7.6231,9.08148,11.04819,11.8198,13.04785,14.28756,15.71007,16.75116,17.72683,19.24512,21.20387,21.78281,22.77016,24.12077,25.35824,27.17854,28.89136,31.97,34.97223,39.17217,44.13871,51.13149,55.83318,60.87849,65.10417,68.6779,74.67471,81.67316,89.72215,91.16517,80.37482,78.78547,78.72557,78.9606,79.94026,82.56592,87.26023,90.81064,94.38022,"98.09163                                                                                                                                                                                                                                                                         ",NA
"15","GRC.1.0.0.0.UCPH","Greece","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-GRD",0.2797,0.3029,0.3214,0.3496,0.3905,0.4362,0.4824,0.5236,0.5665,0.6212,0.7004,0.7612,0.8422,1.0381,1.2832,1.5557,1.888,2.3172,2.831,3.4758,4.2764,5.2293,6.5453,7.9767,9.5503,11.484,13.8477,16.6736,20.3777,24.5521,30.1865,37.1394,43.9584,49.7992,56.3757,63.2768,70.0244,76.5201,83.9285,89.2848,94.4849,100.6856,108.1232,115.8715,124.0169,131.8125,139.8559,150.8616,163.039,161.8381,156.8032,144.6779,133.6677,127.8533,125.0873,122.8334,124.0315,127.3902,"130.6461                                                                                                                                                                                                                                                                                                                       ",NA
"16","ESP.1.0.0.0.UCPH","Spain","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-ESP",3.124,3.5311,4.0457,4.8547,5.402,6.3388,7.2728,8.1548,9.0848,10.0421,11.1495,12.6213,14.7164,17.6597,21.845,25.6898,31.5727,39.6554,47.6657,56.2456,65.4873,73.9851,84.6548,95.4305,105.3378,116.5198,131.7446,147.3043,161.9462,182.2468,201.1103,220.234,239.7904,247.7014,262.5534,279.946,295.071,312.004,331.147,354.683,385.79,414.178,438.364,463.042,499.125,536.684,577.213,615.84,633.54,605.346,618.755,618.865,611.349,598.482,608.945,625.035,643.84,671.4738,"694.7643                                                                                                                                                                                                                                                                                       ",NA
"17","FRA.1.0.0.0.UCPH","France","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-FRF",26.961,29.358,32.861,36.921,40.257,42.942,46.323,50.102,54.899,62.612,68.832,76.827,85.545,96.902,113.869,129.665,149.879,168.134,189.925,217.776,249.184,288.808,333.35,368.29,400.044,432.688,460.898,490.164,520.087,557.346,588.118,607.968,630.911,640.469,657.548,675.684,699.708,709.941,740.361,762.843,808.637,845.471,870.519,898.785,936.479,977.563,1020.79,1068.408,1102.79,1089.606,1122.017,1147.929,1161.729,1175.593,1185.159,1201.54,1225.957,1256.417,"1293.134                                                                                                                                                                                                                                                                                                                 ",NA
"18","HRV.1.0.0.0.UCPH","Croatia","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd HRK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.8729,82.2562,96.3062,101.1326,101.9138,110.9581,120.8876,133.5488,141.9261,150.7069,161.8158,172.7398,188.9631,202.1504,193.2875,193.3622,198.6106,198.8016,198.9275,194.7842,196.1529,200.0705,209.7331,"218.9817                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",NA
"19","ITA.1.0.0.0.UCPH","Italy","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-ITL",7.991,8.737,9.861,11.534,12.504,13.372,14.748,16.337,17.431,19.12,21.607,23.652,26.021,31.451,39.492,46.442,57.447,69.463,79.999,98.646,125.953,150.998,178.738,205.537,235.342,264.006,291.948,318.008,350.483,388.211,421.791,462.955,495.258,505.947,539.853,581.399,611.247,645.244,679.167,709.5,750.485,774.938,797.759,827.517,855.846,885.372,921.509,953.415,972.391,953.74,978.932,1007.196,993.725,980.88,985.995,1001.014,1014.117,1037.376,"1061.685                                                                                                                                                                                                                                                                                                                                   ",NA
"20","CYP.1.0.0.0.UCPH","Cyprus","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-CYP",0.14295,0.15077,0.16417,0.17813,0.16454,0.1865,0.20512,0.23434,0.25705,0.29074,0.31922,0.36165,0.40744,0.44467,0.45062,0.38846,0.47035,0.59636,0.70097,0.79981,0.94629,1.06802,1.26197,1.42539,1.58491,1.76043,1.8226,1.97262,2.25256,2.5003,2.8519,3.26493,3.60834,3.60034,3.92923,4.7497,5.02896,5.23463,5.65057,5.97074,6.55869,7.03286,7.3353,7.82188,8.51843,9.12624,9.82907,11.1954,12.68977,11.89544,12.54338,12.83564,12.97399,12.20875,12.23495,12.25454,12.4676,12.87562,"13.28804                                                                                                                                                                                                                                                                                                    ",NA
"21","LVA.1.0.0.0.UCPH","Latvia","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-LVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07875,0.10728,0.6481,1.26147,1.95299,2.65132,3.17751,3.59926,3.81551,4.07213,4.28415,4.60583,5.1604,5.86078,6.92671,8.36132,10.98548,13.52058,14.12147,11.41292,11.44242,12.50477,13.33118,14.03943,14.45655,14.86392,15.51598,16.64829,"17.98798                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",NA
"22","LTU.1.0.0.0.UCPH","Lithuania","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-LTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02214,0.06779,0.67075,2.46208,3.33831,4.96159,6.23286,7.19232,7.96731,8.25995,8.69189,9.26903,9.80242,10.73998,11.88908,13.58308,15.50984,18.46061,21.26083,18.33539,17.94554,19.54385,20.77008,21.88171,22.85281,23.5857,25.13946,26.83472,"28.31000                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",NA
"23","LUX.1.0.0.0.UCPH","Luxembourg","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-LUF",0.43208,0.45567,0.47964,0.51721,0.58193,0.62572,0.65728,0.67202,0.71829,0.76977,0.85196,0.94184,1.03778,1.15089,1.32335,1.53578,1.73147,1.87209,1.99255,2.16495,2.39282,2.64309,2.93433,3.19247,3.45055,3.69328,3.82658,4.03677,4.37477,4.73495,5.0921,5.63317,5.73516,6.08609,6.49802,6.75163,6.97596,7.2581,7.52516,8.15123,8.74178,9.24068,9.78491,10.23414,10.56124,10.90163,11.48138,12.00979,12.54858,12.6301,12.93501,13.52485,14.20072,14.7391,15.23606,15.65894,15.8396,16.75006,"17.54778                                                                                                                                                                                                                                                                                            ",NA
"24","HUN.1.0.0.0.UCPH","Hungary","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd HUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1759.44,2195.85,2626.78,3136.83,3764.57,4530.98,5400.47,6300.39,7228.69,8281.36,9481.18,10715.32,11524.12,12274.93,12859.78,13854.18,14471.85,14059.27,14176.06,14817.46,15395.26,15718.19,16262.25,16775.03,17637.07,19028.75,"20256.20                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",NA
"25","MLT.1.0.0.0.UCPH","Malta","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-MTL",0.08964,0.094096,0.094096,0.093572,0.098028,0.102746,0.109822,0.120307,0.13944,0.167748,0.193696,0.196842,0.210733,0.236158,0.280453,0.31112,0.355678,0.451871,0.488566,0.539938,0.664439,0.732324,0.801258,0.803879,0.832187,0.873337,0.900072,0.920516,1.015923,1.115261,1.207785,1.295974,1.392549,1.471566,1.594192,1.83567,2.00236,2.10945,2.23376,2.39267,2.6007,2.73412,2.75616,2.91392,3.06306,3.24378,3.41912,3.48499,3.60547,3.74229,3.8149,4.0202,4.10787,4.24768,4.37107,4.65196,4.84641,5.094615,"5.356030                                                                                                                                                                                                                                                      ",NA
"26","NLD.1.0.0.0.UCPH","Netherlands","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-NLG",11.9521,12.8766,14.0219,15.5749,17.6114,19.6822,21.4097,23.2453,25.4108,29.078,32.4554,35.9982,39.6464,45.3969,51.2021,57.9031,66.5336,73.1313,79.7269,84.9547,90.7284,93.5083,96.7497,100.6708,104.0482,108.4551,110.8461,112.626,115.3215,120.9835,127.6149,135.767,140.9716,145.2162,151.8329,159.182,169.612,180.577,194.419,208.979,223.978,236.585,246.821,251.045,256.409,262.462,268.541,279.921,288.516,279.579,282.51,288.939,289.756,293.645,296.682,301.839,309.716,321.5921,"331.4427                                                                                                                                                                                                                                                                       ",NA
"27","AUT.1.0.0.0.UCPH","Austria","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-ATS",7.5892,8.2948,8.9473,9.6912,10.3968,11.3963,12.1636,13.0779,13.9383,14.8236,16.0419,17.9727,20.3022,22.8004,25.8347,28.7767,32.0524,35.9773,36.8171,40.128,43.633,47.3219,51.0227,55.5211,57.2087,60.2818,62.6059,64.8741,67.4242,71.7102,76.983,81.7971,87.4984,90.2601,94.1979,97.1138,101.3845,103.4598,106.7316,109.3515,115.1077,119.3855,121.5024,125.4937,130.7413,136.8797,142.6897,147.8088,152.259,153.8915,158.0411,165.191,170.0608,173.5,176.6961,179.09,184.1535,189.9428,"195.3749                                                                                                                                                                                                                                                                                            ",NA
"28","POL.1.0.0.0.UCPH","Poland","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd PLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172,0.209,0.356,0.46,0.556,0.565,0.696,0.895,1.496,6.227,29.45,52.689,77.906,107.906,154.611,204.064,263.384,323.342,374.61,420.311,475.303,502.298,537.702,549.185,598.775,622.544,662.11,715.126,794.551,844.951,889.8,963.051,1002.423,1009.715,1032.633,1051.486,1085.464,1147.006,"1204.940                                                                                                                                                                                                                                                                                                                                                                                                                                         ",NA
"29","PRT.1.0.0.0.UCPH","Portugal","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-PTE",0.358,0.3704,0.3981,0.4154,0.4461,0.5202,0.5495,0.6141,0.6675,0.681,0.7727,0.8713,0.9819,1.1945,1.5236,1.7616,2.1033,2.5727,3.175,4.0319,5.2935,6.5463,7.8735,9.9077,12.5719,14.8916,17.8692,21.0132,25.5561,29.6509,35.3499,42.2117,47.1419,50.0493,53.8824,57.546,61.2785,65.2479,70.0554,75.5728,81.2613,85.1408,89.2677,92.238,96.8027,102.1056,107.3033,113.7127,118.4902,113.509,118.3291,115.9611,111.6102,111.1437,114.0598,117.8206,121.769,125.9416,"129.5307                                                                                                                                                                                                                                                                                                                        ",NA
"30","ROM.1.0.0.0.UCPH","Romania","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd RON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0385,0.041,0.0473,0.0467,0.05,0.0496,0.0504,0.0528,0.0541,0.0507,0.061,0.1444,0.408,1.3769,3.4093,5.2633,8.3339,18.5387,28.6449,39.7595,55.5058,81.6791,104.3005,130.826,170.7842,200.9444,237.5451,281.5109,332.8437,312.8224,338.6033,355.4419,375.9762,388.7219,412.006,440.4773,470.8262,510.3596,"547.9568                                                                                                                                                                                                                                                                                                                                                                                                                        ",NA
"31","SVN.1.0.0.0.UCPH","Slovenia","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-SIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46048,0.84231,2.46857,3.69217,4.62006,6.22465,7.11787,7.95012,8.74968,9.91166,10.70658,11.79116,12.98954,14.13985,14.99163,15.6589,16.22901,17.97318,19.43333,19.77937,20.31646,20.66776,20.43594,19.76575,20.15281,20.11147,20.57383,21.56112,"22.58549                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",NA
"32","SVK.1.0.0.0.UCPH","Slovakia","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-SKK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.63273,8.74373,10.06622,11.46963,12.90641,14.4965,15.92128,17.57602,19.48997,21.21385,23.28247,26.21059,28.50227,31.68112,34.94498,38.7154,38.54141,39.09568,40.37739,41.59359,41.81418,42.34802,43.21265,44.31401,46.27689,"48.29806                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",NA
"33","FIN.1.0.0.0.UCPH","Finland","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EURO-FIM",1.6617,1.8384,2.0281,2.2236,2.532,2.7874,2.9636,3.2281,3.5293,3.9919,4.3665,4.7405,5.5707,6.6202,8.0602,9.625,10.982,12.156,13.483,15.338,17.457,19.713,22.581,25.103,27.677,30.32,32.693,35.304,38.962,43.158,45.517,46.199,45.778,46.163,47.678,50.208,52.59,55.459,59.088,61.964,65.139,68.771,71.741,75.526,78.511,81.876,86.33,91.052,96.1,95.212,99.553,105.771,109.108,111.277,113.635,115.761,118.811,121.2471,"124.4322                                                                                                                                                                                                                                                                                                                       ",NA
"34","SWE.1.0.0.0.UCPH","Sweden","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd SEK",45.02,48.49,52.084,56.016,60.338,66.328,72.052,77.678,82.293,88.847,96.548,104.015,114.484,126.32,144.056,164.24,189.943,208.224,230.783,255.145,284.528,317.329,352.921,382.71,418.161,458.384,504.312,557.76,608.656,656.7,717.476,794.46,800.785,820.111,858.676,893.703,918.231,957.611,993.734,1049.034,1114.962,1147.283,1194.174,1241.623,1286.19,1336.449,1388.676,1462.213,1511.303,1550.387,1634.64,1692.895,1715.028,1759.307,1816.179,1884.169,1945.873,2011.578,"2090.958                                                                                                                                                                                                                                                                                                            ",NA
"35","GBR.1.0.0.0.UCPH","United Kingdom","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd GBP",18.813,19.796,20.975,22.413,23.953,25.486,26.99,28.445,30.756,32.674,35.63,39.918,45.221,51.914,59.938,73.513,85.533,97.802,112.512,133.234,154.89,172.674,189.248,207.753,223.945,244.593,270.672,297.494,336.816,369.956,401.175,427.98,452.12,482.542,507.556,534.663,573.604,612.885,645.87,681.448,718.782,747.533,779.653,818.93,860.107,903.57,943.468,990.466,1022.124,998.439,1025.426,1057.138,1095.763,1138.546,1182.902,1214.687,1262.206,1318.443,"1364.500                                                                                                                                                                                                                                                                                                                     ",NA
"36","MKD.1.0.0.0.UCPH","Macedonia FYR","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd MKD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.2877,135.6813,144.4599,150.4221,155.3426,187.6191,181.4552,200.0099,214.2781,227.4685,247.36,264.6898,288.4079,326.1247,318.2128,330.3443,343.0802,344.8523,360.115,368.311,382.1154,396.5201,413.7015,"432.0398                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",NA
"37","ISL.1.0.0.0.UCPH","Iceland","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd ISK",0.056,0.061,0.074,0.089,0.111,0.13,0.161,0.171,0.183,0.211,0.273,0.345,0.425,0.564,0.856,1.203,1.647,2.371,3.703,5.57,8.958,14.292,22.856,39.695,53.888,75.065,96.473,129.404,155.592,190.216,225.094,246.811,247.325,244.471,255.595,266.845,289.164,309.948,346.329,383.419,422.067,442.705,461.912,494.514,547.613,619.793,689.864,769.735,821.495,818.242,831.164,880.788,949.676,989.68,1047.951,1102.371,1187.098,1286.642,"1387.223                                                                                                                                                                                                                                                                                                                                                               ",NA
"38","TUR.1.0.0.0.UCPH","Turkey","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd TRY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.005,0.007,0.01,0.013,0.021,0.032,0.044,0.066,0.106,0.192,0.347,0.573,0.978,1.762,3.483,7.024,12.789,25.248,46.486,70.954,114.887,160.429,231.291,308.607,374.914,431.595,491.458,551.48,612.912,619.462,731.46,880.852,979.068,1120.357,1242.229,1411.911,1554.039,1757.297,"1962.561                                                                                                                                                                                                                                                                                                                                                                                           ",NA
"39","MNE.1.0.0.0.UCPH","Montenegro","01 Private final consumption expenditure","Private final consumption expenditure at current prices ","Mrd EUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747584,0.973226,1.103256,1.123317,1.224202,1.271171,1.66517,2.374978,2.821971,2.510061,2.5572,2.66307,2.63237,2.72371,2.77485,2.87186,2.947228,3.071933,"3.201866                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ",NA
