"","CODE","COUNTRY","SUB.CHAPTER","TITLE","UNIT","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X"
"11","DEU.1.0.0.0.NET1","Germany","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174,1037,959,921,866,809,785,779,773,758,724,707,695,690,668,653,667,670,667,661,670,667,641,649,637,618,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",NA
"12","D_W.1.0.0.0.NET1","West Germany","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",3554.087,3423.079,3282.146,3120.371,2979.439,2854.385,2769.032,2618.174,2504.038,2377,2245,2111,2022,1936,1839,1745,1615,1536,1498,1417,1411,1377,1333,1296,1260,1224,1209,1166,1124,1081,1054,1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                       ",NA
"13","EST.1.0.0.0.NET1","Estonia","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.53,156.244,137.875,112.238,96.189,64.9,60.8,57.8,54.4,46.5,38.7,38.2,39.8,36.9,34.6,30.8,30.8,29.9,25,22.5,22.8,25.7,26.5,24.9,22.6,24.3,24.5,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",NA
"14","IRL.1.0.0.0.NET1","Ireland","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",366.347,356.014,348.499,340.985,332.53,319.379,313.743,300.592,291.199,279.927,265.836,255.504,248.928,239.535,229.202,223.566,217.93,214.172,212.293,207.597,196.324,184.113,181.295,177.537,170.023,160.629,157.811,154.054,154.993,152.175,158.75,145.599,144.66,135.267,133.388,134.327,129.409,127.842,134.82,138.47,127.11,123.27,119.22,114.89,113.77,111.16,111.23,111.26,115.8,96.65,85.45,83.14,85.93,106.98,109.26,110.2,113.17,NA,"NA                                                                                                                                                                                                                                                                                                                   ",NA
"15","GRC.1.0.0.0.NET1","Greece","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050.991,981.022,1028.962,1012.755,1006.253,995.675,942.01,943.271,902.416,862.919,782.663,782.76,770.435,766.359,758.79,746.74,719.19,718.62,720.35,690.54,641.24,630.68,614.36,545.3,550.58,542.47,531.61,529.44,542.98,535.01,499.48,490.76,488.52,488.41,471.71,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                          ",NA
"16","ESP.1.0.0.0.NET1","Spain","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935.516,1822.626,1779.34,1771.462,1707.32,1651.805,1541.591,1506.201,1489.631,1393.292,1346.201,1219.25,1134.242,1076.848,1033.784,990.6,1014.7,993.4,994.5,967.5,984.8,988.3,978.8,969,944.8,925.3,874.5,853.8,820.4,781.3,793.9,760.1,737.66,728.87,731.3,730.26,756.73,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                     ",NA
"17","FRA.1.0.0.0.NET1","France","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",4221,4064,3916,3776,3640,3504,3375,3252,3108,2940,2793,2656,2516,2396,2295,2206,2130,2055,1994,1943,1885,1820,1755,1696,1639,1583,1531,1474,1419,1363,1302,1245,1188,1132,1085,1050,1023,1006,990,975,943,924,902,886,888,876,851,826,801,782,766,760,760,758,761,766,763,NA,"NA                                                                                                                                                                                                                                                                          ",NA
"18","HRV.1.0.0.0.NET1","Croatia","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.111,227.512,266.549,250.275,246.668,235.833,228.832,249.868,243.212,234.744,234.675,233.33,226.93,234.13,240.87,237.01,191.69,164.35,148.93,145.62,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",NA
"19","ITA.1.0.0.0.NET1","Italy","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",6903.244,6516.826,6102.501,5553.881,5215.578,5198.577,4884.759,4774.843,4449.905,4211.254,3854.56,3850.521,3539.133,3434.311,3325.45,3150.715,3113.306,2965.978,2915.01,2828.46,2747.102,2568.136,2393.208,2371.763,2222.512,2085.667,2011.618,1925.645,1799.57,1696.576,1625.124,1579.733,1518.859,1401.138,1322.044,1265.7,1213.5,1195.6,1138.7,1076.5,1064.6,1071.1,1047.4,1006.8,1015,998.8,1017.1,985.2,963.4,942.1,959.5,942.2,918.7,892.2,890.6,906.4,917.8,NA,"NA                                                                                                                                                                                                                                                                   ",NA
"20","CYP.1.0.0.0.NET1","Cyprus","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,21.15,19.31,19.11,18.81,18.86,18.27,20.12,18.78,19.44,18.35,15.77,17.46,16.94,18.73,18.8,17.39,17.45,15.35,14.75,15.05,15.09,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",NA
"21","LVA.1.0.0.0.NET1","Latvia","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.268,195.635,204.233,185.301,164.949,135.84,136.59,142.67,142.15,139.6,134.97,141.5,141.15,124.87,103.44,92.39,105.74,86.6,79.72,76.33,66.17,68.57,67.97,67.77,65.17,71.61,73.86,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",NA
"22","LTU.1.0.0.0.NET1","Lithuania","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.633,237.689,256.211,282.268,275.719,275.93,308.45,310.33,278.77,271.9,260.31,231.35,246.51,251.84,220.39,199.71,195.24,146.52,114.6,118.05,110.01,106.23,112.04,108.67,120.65,120.91,108.43,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",NA
"23","LUX.1.0.0.0.NET1","Luxembourg","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.09,14.868,14.203,13.648,12.871,12.095,11.873,11.318,10.985,10.319,9.653,8.988,8.655,8.322,8.322,7.767,7.539,7.196,7.082,6.853,6.739,6.396,6.282,5.825,5.597,5.14,4.87,4.76,4.57,4.49,4.27,4,3.9,3.85,3.63,4,4.02,3.99,3.99,3.94,3.98,3.87,3.84,3.76,3.72,3.71,3.72,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",NA
"24","HUN.1.0.0.0.NET1","Hungary","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596.74,622.66,597.82,570.57,567.78,528.71,485.2,469.86,398.99,366.91,344.94,336.57,314.38,292.6,284.26,286.97,274.09,284.81,277.71,281.46,270.46,270.93,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",NA
"25","MLT.1.0.0.0.NET1","Malta","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13,3.5,3.35,3.34,3.18,3.04,3.06,3.05,3.08,3.38,3.46,3.42,3.48,3.16,3.49,3.54,3.4,3.3,3.17,3.01,3.04,3.1,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",NA
"26","NLD.1.0.0.0.NET1","Netherlands","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,283.2,276.966,271.623,268.951,264.498,261.826,259.155,256.483,252.921,250.249,246.687,246.687,244.015,244.015,245.796,247.577,247.577,247.577,246.687,247.577,247.577,244.015,244.906,250.249,247.577,240.453,236,239,242,233,235,234,237,236,230,224,219,215,213,209,204,203,201,199,196,193,192,186,NA,"NA                                                                                                                                                                                                                                                                                                                                                        ",NA
"27","AUT.1.0.0.0.NET1","Austria","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.865,363.584,361.156,358.775,357.191,349.843,343.059,337.425,334.346,329.633,323.862,316.333,315.837,307.711,306.973,301.978,299.335,293.822,286.214,274.12,262.01,255.62,245.99,241.47,232.96,231.75,227.59,227.02,220.2,217.29,210.82,208.52,205.61,201.67,199.06,195.82,184.96,182.43,188.34,176.35,171.88,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                               ",NA
"28","POL.1.0.0.0.NET1","Poland","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2803.947,2911.606,2969.644,2964.281,2949.416,2935.5,2717.6,2661.1,2505.6,2469.3,2426.6,2276.3,2218.6,2196.4,2095.4,2003.9,1994.7,1945.9,1852.7,1804.3,1841.9,1694.7,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",NA
"29","PRT.1.0.0.0.NET1","Portugal","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1259.693,1175.577,1171.473,1077.099,1064.789,984.776,933.486,939.641,971.441,897.788,928.094,925.085,910.969,833.438,804.688,725.288,663.948,673.606,655.32,665.03,669.61,643.78,620.36,634.64,651.8,634.03,637.56,610.49,598.19,596.79,586.12,580.38,571.29,543.18,527.89,537.78,508.97,485.73,451.81,440.53,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                              ",NA
"30","ROM.1.0.0.0.NET1","Romania","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4667.699,4841.632,5198.089,5457.782,5505.863,4928.9,4600.6,4711.8,4759.5,4856.1,4836.3,4723.9,3407.4,3535.5,2984.6,3048.3,2864.6,2866.7,2767.8,2764.2,2896.2,2723.5,2649.4,2591.4,2528.4,2273.2,2071.7,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                          ",NA
"31","SVN.1.0.0.0.NET1","Slovenia","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.21,120.98,117.87,113.8,108.94,106.67,102.53,98.8,95.33,92.86,90.19,87.01,84.98,83.17,81.68,80.01,78.05,77.28,77.29,77.21,75.36,74.71,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",NA
"32","SVK.1.0.0.0.NET1","Slovakia","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.75,186.54,175.75,159.55,140.96,125.88,119.38,109.89,100.29,96.48,95.05,85.92,82.79,81.83,77.6,73.08,73.02,70.56,73.95,72.42,73.35,72.36,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ",NA
"33","FIN.1.0.0.0.NET1","Finland","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",770.733,764.371,715.519,702.902,671.952,657.07,628.492,579.425,538.769,511.27,488.3,459.5,431.8,406.2,380.9,348.2,337,316.5,303.9,306.1,308.7,305.7,310.5,300.6,297.9,282,267.8,254.9,243.7,223.8,213.3,202.4,188,174.8,170.6,160.9,152.1,148.7,137.1,139.2,136.9,131.5,125.9,124.9,123.4,123.2,122.8,123.1,122.3,121.3,119.7,115.4,114.8,112.4,111.4,108.1,102.4,NA,"NA                                                                                                                                                                                                                                                                                                               ",NA
"34","SWE.1.0.0.0.NET1","Sweden","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.344,266.585,250.246,236.487,233.047,225.307,215.848,208.968,208.968,203.808,198.907,191.71,188.352,183.842,182.115,177.702,173.288,155.633,153.33,145.942,144.215,137.882,132.988,149.3,144.8,141.5,134.9,124,119.7,118.6,121.7,113.3,110.1,102.8,98.8,94.5,92.8,91.2,92.6,92.1,97.2,106.2,108,108.5,108.4,112.3,106.1,NA,"NA                                                                                                                                                                                                                                                                                                                                                                         ",NA
"35","GBR.1.0.0.0.NET1","United Kingdom","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.046,599.68,590.946,588.035,577.847,572.024,569.113,553.103,547.28,540.003,522.536,507.981,494.881,499.248,516.714,483.194,483.87,472.04,483.9,455.22,410.28,377.08,346.04,340.08,342.21,347.94,372.52,367.82,366.71,379.33,390.3,416.8,410.56,409.73,364.71,419.41,379.14,384.73,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                       ",NA
"36","MKD.1.0.0.0.NET1","Macedonia FYR","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.806,158.543,142.512,156.42,152.86,174.05,174.48,121.47,147.85,164.4,171.53,188.61,188.78,168.98,169.6,167.93,183.03,183.24,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",NA
"37","ISL.1.0.0.0.NET1","Iceland","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,13.862,14.308,14.534,15.04,15.203,15.343,15.516,15.724,15.37,14.931,14.867,15.379,14.83,14.942,14.485,14.435,14.123,14.35,14.144,14.279,14.023,13.506,13.85,13.978,14.343,13.417,13.513,14.212,13.9,14.3,12.6,12.5,13.5,13.5,12.2,12.7,13.7,13,12.4,11.4,10.7,10,10.6,11.1,10.5,8.6,9.1,10.2,10.2,9.8,8.2,8.3,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                 ",NA
"38","TUR.1.0.0.0.NET1","Turkey","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5713.044,5154.041,4907.481,4866.509,5016.245,5240,5683,6143,NA,NA,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ",NA
"39","ALB.1.0.0.0.NET1","Albania","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778,784,771,768,768,767,531,531,539,545,545,542,574,501,511,487.59,526.41,529.42,442.8,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ",NA
"40","NOR.1.0.0.0.NET1","Norway","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,197,182,177,173,168,164,163,163,163,164,160,155,151,149,147,144,142,138,134,128,120,114,110,108,107,106,103,102,98,96,91,88,84,81,77,76,73,72,70,70,71,70,69,69,69,70,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                    ",NA
"41","CHE.1.0.0.0.NET1","Switzerland","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.072,157.678,162.505,158.103,160.333,168.556,168.837,172.488,176.772,169.13,158.763,159.754,157.555,149.802,149.416,150.129,155.862,157.714,151.208,156.08,165.05,166.7,169.83,173.3,161.36,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",NA
"42","USA.1.0.0.0.NET1","United States","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",3500.984,3441.758,3325.527,3141.927,2970.913,2843.578,2616.299,2532.642,2498.587,2423.075,2377.915,2344.6,2391.241,2420.854,2488.223,2433.439,2461.571,2375.694,2416.412,2428.257,2494.145,2471.936,2429.737,2454.908,2385.318,2252.8,2234.292,2326.833,2352.004,2317.949,2338.678,2366.07,2314.247,2346.081,2387.539,2523.758,2487.483,2498.587,2431.958,2458.66,2464,2299,2311,2275,2232,2197,2206,2095,2168,2103,2206,2254,2186,2130,2237,2422,NA,NA,"NA                                                                                                                                                                                                                                                      ",NA
"43","JPN.1.0.0.0.NET1","Japan","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10720.884,9943.979,9464.655,9020.281,8796.597,8605.866,8431.112,8354.221,8251.366,7964.77,7555.347,7319.46,7180.118,6945.226,6679.48,6584.926,6368.945,6201.735,5985.754,5792.665,5624.459,5437.342,5307.952,5011.352,4874,4771,4558,4396,4221,4035,3872,3771,3607,3629,3614,3606,3473,3448,3412,3332,3226,3140,3080,3016,2987,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                               ",NA
"44","MEX.1.0.0.0.NET1","Mexico","01 Employment, persons","Employment, persons: agriculture, forestry and fishery products (National accounts) ","1000 persons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7591.144,7382.933,8347.055,7067.743,7489.84,6583.783,6599.877,6678.14,6287.673,6360.21,6026.507,5980.845,5727.3,5723.654,5629.029,6416.992,6245.726,6573.499,6594.165,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",NA
