"","CODE","COUNTRY","SUB.CHAPTER","TITLE","UNIT","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X"
"11","DEU.1.0.0.0.UBGS","Germany","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.134,-8.86,1.128,3.607,8.89,15.805,23.269,26.719,14.723,5.695,38.443,96.658,81.34,114.456,116.417,126.807,167.112,153.06,121.522,134.103,132.145,167.987,168.391,190.727,229.539,238.752,228.454,"226.7397                                                                                                                                                                                                                                                                                                                                                                                                                              ",NA
"12","D_W.1.0.0.0.UBGS","West Germany","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-DEM",3.90627,3.80401,2.34172,3.0064,3.31317,0.66468,4.21816,9.19814,9.87816,8.55391,7.71,6.73,7.82,13.27,21.33,13.06,11.86,13.1,15.25,2.64,-5.07,4.54,18.96,14.89,21.23,33.82,51.36,51.7,55.38,59.1,72.53,76.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA                                                                                                                                                                                                                                                                                                                                                                                               ",NA
"13","EST.1.0.0.0.UBGS","Estonia","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-EEK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.059304,-0.208052,-0.20846,-0.38341,-0.4704,-0.48809,-0.23705,-0.20002,-0.2762,-0.57937,-0.73911,-0.7646,-0.57492,-1.37169,-1.44176,-0.64871,0.7016,0.93543,0.95497,0.27808,0.36427,0.69543,0.84013,0.82896,0.648748,"0.725978                                                                                                                                                                                                                                                                                                                                                                                                         ",NA
"14","IRL.1.0.0.0.UBGS","Ireland","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-IEP",-0.04343,-0.04444,-0.06222,-0.07263,-0.08698,-0.11009,-0.07618,-0.04279,-0.1012,-0.16405,-0.16456,-0.17116,-0.15224,-0.23439,-0.55449,-0.29204,-0.46955,-0.66001,-0.85022,-1.64914,-1.60152,-2.04885,-1.24587,-0.52389,-0.05727,0.434,0.56986,1.49042,2.19906,2.28489,1.67886,1.87592,3.0532,4.58933,4.5995,5.98889,6.5837,8.31427,8.81306,12.28323,14.99977,19.0515,23.36303,22.05502,22.44691,18.53079,14.88395,16.31089,16.15547,22.92192,27.87006,32.16037,30.146,33.869,34.608,81.212,61.658,64.25993,"67.48811                                                                                                                                                                                                                                 ",NA
"15","GRC.1.0.0.0.UBGS","Greece","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-GRD",-0.01567,-0.01756,-0.02645,-0.02931,-0.04824,-0.058,-0.04255,-0.0453,-0.06171,-0.07253,-0.07132,-0.07367,-0.08482,-0.13148,-0.11504,-0.1391,-0.16405,-0.18988,-0.19457,-0.19575,-0.25444,-0.15935,-0.55789,-0.77124,-0.81438,-1.15774,-1.15774,-0.99927,-1.54952,-2.5372,-3.83947,-4.57521,-4.54996,-5.09376,-4.44138,-7.68455,-9.19326,-7.8345,-12.11929,-11.86096,-15.50742,-16.07545,-16.5476,-19.86003,-16.43139,-16.4901,-22.8803,-29.04921,-30.50671,-23.22959,-19.49451,-14.0237,-8.50815,-5.08051,-4.33341,0.25255,-1.17951,-1.21417,"-0.86432                                                                                                                                                                                                       ",NA
"16","ESP.1.0.0.0.UBGS","Spain","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-ESP",0.11179,0.02284,-0.05529,-0.15446,-0.19827,-0.44353,-0.48415,-0.39188,-0.26948,-0.27227,-0.15206,0.15037,0.04261,-0.20125,-1.48699,-1.38934,-1.94319,-1.13198,0.5342,0.23698,-2.24238,-2.24778,-2.2574,-1.11728,3.09702,3.06095,3.64514,-0.25122,-3.39933,-9.66488,-10.82483,-11.17041,-10.66496,-2.93835,-0.61965,-4.44,-0.447,1.115,-2.758,-11.551,-19.423,-16.437,-15.2,-17.811,-33.205,-46.524,-59.625,-64.751,-57.206,-12.413,-14.106,-2.632,15.273,33.391,25.071,26.346,32.414,31.63193,"33.62613                                                                                                                                                                                                                ",NA
"17","FRA.1.0.0.0.UBGS","France","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-FRF",1.134,1.08,0.679,0.425,0.104,0.859,0.432,0.261,0.081,-0.548,0.585,1.263,1.177,1.128,-2.327,2.266,-2.576,-0.566,3.571,1.509,-7.017,-7.615,-14.474,-1.861,0.781,-2.994,-1.155,-9.545,-6.353,-7.106,-8.483,-3.622,7.29,18.935,17.186,18.862,21.507,37.745,35.136,31.075,16.153,19.643,26.529,17.844,10.628,-7.342,-15.485,-25.117,-34.955,-27.623,-37.611,-52.759,-45.01,-39.823,-42.524,-30.038,-38.341,-44.10634,"-46.92937                                                                                                                                                                                                                        ",NA
"18","HRV.1.0.0.0.UBGS","Croatia","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd HRK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.69903,-8.40156,-18.94433,-10.99147,-10.06762,-5.49169,-6.83819,-16.66406,-17.28676,-15.09295,-16.58061,-19.84266,-23.42369,-27.95438,-12.29597,-1.38678,-1.53718,1.56364,1.52627,6.57611,9.18347,10.93387,8.80183,"7.04232                                                                                                                                                                                                                                                                                                                                                                                                                                     ",NA
"19","ITA.1.0.0.0.UBGS","Italy","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-ITL",-0.02479,0.01704,-0.05836,-0.38115,0.05991,0.5304,0.46171,0.31349,0.63369,0.48805,0.0903,0.3134,0.3613,-0.9725,-2.51,0.0662,-1.0458,1.1477,2.9289,1.8404,-5.4558,-4.8848,-3.7228,1.7425,-1.6016,-1.7322,6.2623,2.3073,0.3933,0.0145,1.6017,1.7098,0.5487,26.5878,30.4164,36.18794,47.38749,40.53017,34.4669,20.81066,10.42293,16.30466,10.03892,6.2976,8.43174,-1.64603,-12.95049,-5.78232,-12.87646,-10.31688,-31.59578,-25.71297,15.93664,36.24127,46.27496,47.89253,57.8824,46.29401,"43.41311                                                                                                                                                                                                                                        ",NA
"20","CYP.1.0.0.0.UBGS","Cyprus","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-CYP",-0.016744,-0.016403,-0.021358,-0.023066,-0.015377,-0.01384,-0.009739,-0.01196,-0.015377,-0.024775,-0.037077,-0.03383,-0.036564,-0.076033,-0.103712,-0.093119,-0.07347,-0.144206,-0.178207,-0.205374,-0.231345,-0.195635,-0.233224,-0.263466,-0.284311,-0.255607,-0.099441,-0.090727,-0.185042,-0.324463,-0.23835,-0.454659,-0.57614,-0.024262,-0.024604,-0.06633,-0.0346,-0.11654,0.22516,0.25726,0.25754,0.52159,0.13887,0.1952,-0.01719,-0.07898,-0.46958,-0.83306,-2.42615,-0.99853,-1.40217,-0.57884,-0.28867,0.33085,0.36066,0.059,-0.0744,-0.110223,"-0.198797                                                                                                                                                                  ",NA
"21","LVA.1.0.0.0.UBGS","Latvia","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-LVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001167,0.019906,0.098306,0.339355,0.05986,-0.19249,-0.42178,-0.48774,-0.72661,-0.61524,-0.54718,-0.77451,-0.85133,-1.19821,-1.71815,-1.96923,-3.5353,-4.29724,-3.14539,-0.30512,-0.26446,-1.01064,-0.97321,-0.72959,-0.44761,-0.27559,0.13683,-0.420252,"-0.973287                                                                                                                                                                                                                                                                                                                                                                                ",NA
"22","LTU.1.0.0.0.UBGS","Lithuania","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-LTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003331,0.010339,0.03377,-0.262231,-0.294717,-0.82519,-0.90278,-1.18133,-1.4848,-1.26917,-0.82655,-0.77572,-0.86282,-0.96453,-1.28343,-1.51898,-2.47141,-3.81153,-3.78342,-0.45255,-0.52621,-0.79766,0.28686,0.43725,0.70093,-0.24269,0.53332,0.117993,"0.078030                                                                                                                                                                                                                                                                                                                                                                                ",NA
"23","LUX.1.0.0.0.UBGS","Luxembourg","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-LUF",0.08366,0.04338,0.00449,0.00112,2e-05,0.00699,0.01946,0.07303,0.10156,0.16971,0.18,0.0527,0.09675,0.24331,0.49346,0.0947,0.14606,0.10575,0.0412,0.12509,-0.02122,-0.09891,-0.06207,0.01073,0.085,0.23116,0.26951,-0.04266,0.08049,0.40473,0.35052,0.26542,0.79137,1.09698,1.45383,3.20826,3.78,3.69419,3.53991,4.68385,5.7742,5.5946,6.29528,6.20635,6.94563,7.6819,10.78338,12.36983,11.69096,11.89394,13.21239,14.04134,13.68648,15.15463,16.98099,18.16057,19.7272,21.14583,"23.06637                                                                                                                                                                                                                                                          ",NA
"24","HUN.1.0.0.0.UBGS","Hungary","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd HUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.7,-22.3,-15.6,-8.2,6.8,17.1,30.9,21.4,-15.4,-5.9,38.7,57.4,54.6,-24.2,-7.926,-291.084,-282.614,1.896,35.966,87.997,-158.261,-313.621,-485.336,-189.378,-350.545,-751.595,-825.537,-508.685,-263.982,176.644,100.88,1067.397,1444.587,1727.176,1924.009,2109.755,2249.152,3029.478,3610.021,3002.405,"2865.124                                                                                                                                                                                                                                                                                                                                                                       ",NA
"25","MLT.1.0.0.0.UBGS","Malta","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-MTL",-0.012579,-0.008852,-0.013044,-0.016073,-0.023294,-0.020964,-0.018868,-0.028185,-0.039832,-0.052178,-0.066154,-0.0587,-0.054507,-0.052877,-0.088516,-0.052178,-0.055672,-0.080596,-0.046355,-0.039366,-0.049849,-0.085255,-0.174237,-0.159562,-0.163056,-0.175402,-0.119963,-0.119497,-0.141859,-0.170743,-0.234172,-0.208199,-0.144305,-0.211577,-0.243699,-0.28679,-0.29913,-0.16511,-0.09476,-0.08757,-0.29762,-0.07101,0.19839,0.04134,-0.06457,-0.12591,-0.18179,0.03246,-0.01522,-0.09231,-0.06007,0.1738,0.34576,0.51525,1.06244,0.72632,1.18036,1.226109,"1.536078                                                                                                                                                                     ",NA
"26","NLD.1.0.0.0.UBGS","Netherlands","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-NLG",0.3662,0.02405,0.0844,-0.17334,-0.60081,-0.21736,-0.49462,-0.3476,-0.00726,0.139,-0.689,0.334,2.407,3.28,3.776,3.933,4.196,1.663,0.486,0.181,-0.183,6.75,7.704,6.161,10.212,8.519,7.272,4.717,5.402,6.852,9.28,10.614,10.16,14.984,16.332,22.273,21.012,23.651,23.841,22.171,29.276,31.75,33.582,34.271,41.514,47.355,50.577,54.124,55.138,45.256,52.813,54.904,61.946,69.818,71.885,72.927,75.703,74.31341,"73.96602                                                                                                                                                                                                                                     ",NA
"27","AUT.1.0.0.0.UBGS","Austria","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-ATS",-0.09084,0.03343,0.1904,0.15043,0.00145,-0.1032,-0.27834,-0.16351,-0.05668,0.29142,0.26744,0.21657,0.1984,0.14535,-0.15116,0.30595,-1.24644,-2.61864,-0.80523,-0.95931,-2.50726,-1.78786,-0.34331,-1.22213,-0.81848,0.0405,0.2646,0.24348,-0.19145,-0.29845,0.2683,-0.88969,-1.67668,-0.14158,-2.43592,-2.05044,-2.83132,-1.45744,-0.35779,1.0213,2.95411,3.84521,8.27939,6.16448,6.99944,7.84215,9.14818,11.72154,12.21672,8.54181,9.79379,7.77694,8.22475,8.3271,10.90376,13.62383,13.30579,13.41422,"14.49181                                                                                                                                                                                                                                              ",NA
"28","POL.1.0.0.0.UBGS","Poland","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd PLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0073,-0.00581,0.0116,0.01222,0.01693,0.014,0.01837,0.04069,0.08108,0.49625,4.0009,-1.5534,1.7631,1.5179,4.8288,7.73,-5.547,-19.594,-28.464,-38.866,-47.308,-28.2,-27.626,-22.457,-25.039,-10.455,-22.075,-41.956,-64.824,-11.76,-28.878,-30.653,-7.174,32.273,24.79,55.681,71.946,58.86748,"54.70133                                                                                                                                                                                                                                                                                                                                               ",NA
"29","PRT.1.0.0.0.UBGS","Portugal","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-PTE",-0.02704,-0.05503,-0.02937,-0.03533,-0.03828,-0.04966,-0.05928,-0.05927,-0.0741,-0.06342,-0.09292,-0.11346,-0.11992,-0.1519,-0.30497,-0.25836,-0.3586,-0.53056,-0.57928,-0.70764,-1.20293,-1.82048,-2.1869,-1.90163,-1.87919,-1.64305,-1.5206,-3.03175,-4.82726,-4.75544,-5.84081,-7.22853,-7.8443,-7.12553,-7.84335,-5.67695,-6.71273,-8.18495,-10.21069,-12.38199,-14.18484,-13.87624,-11.79555,-10.13585,-12.57706,-14.44261,-13.69707,-13.40853,-17.37351,-12.14251,-13.59971,-7.54207,-0.85515,1.71122,0.32711,1.30562,2.21122,1.46311,"1.30138                                                                                                                                                                                                           ",NA
"30","ROM.1.0.0.0.UBGS","Romania","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd RON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00169,0.01729,0.03841,0.06083,0.06347,0.07257,0.07527,0.07449,0.08424,0.02179,-0.00811,-0.00867,-0.05069,-0.09959,-0.10276,-0.3829,-0.8958,-1.7368,-2.8895,-2.5057,-4.2926,-8.9721,-8.5479,-14.7613,-22.238,-29.3701,-41.4053,-59.819,-69.4853,-32.7229,-32.7855,-31.4561,-29.6106,-4.945,-2.9405,-4.3725,-7.1451,-15.50058,"-19.94497                                                                                                                                                                                                                                                                                                                                              ",NA
"31","SVN.1.0.0.0.UBGS","Slovenia","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-SIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100413,0.135391,0.295522,0.065131,0.169187,-0.23671,-0.15154,-0.15742,-0.25973,-0.74584,-0.6933,-0.22011,0.23339,-0.08131,-0.39977,-0.18635,-0.01509,-0.45622,-0.7312,0.67588,0.52018,0.67728,1.5217,2.01699,2.7818,3.51655,3.83252,3.873555,"3.903979                                                                                                                                                                                                                                                                                                                                                                                         ",NA
"32","SVK.1.0.0.0.UBGS","Slovakia","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-SKK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.829848,-0.315342,-0.43484,-0.589192,0.925115,0.41961,-2.33777,-2.29657,-2.82849,-1.25593,-0.81152,-2.7538,-2.69583,-0.78557,-1.26174,-2.31312,-2.23843,-0.70578,-1.93849,-0.94948,-0.98159,-0.6454,2.66558,3.14001,2.70888,1.90812,3.02163,2.671006,"3.047568                                                                                                                                                                                                                                                                                                                                                                                  ",NA
"33","FIN.1.0.0.0.UBGS","Finland","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd EURO-FIM",-0.01934,-0.03044,-0.03767,0.00269,-0.07703,-0.07602,-0.07686,-0.04777,0.09604,0.06526,-0.11891,-0.18702,-0.02893,-0.13775,-0.57537,-1.106,-0.45,0.298,0.777,0.304,-0.438,0.372,0.074,-0.005,1.268,0.39,0.822,0.351,-0.266,-1.57,-1.409,-0.825,0.718,3.94,5.121,7.348,7.061,8.126,9.53,11.383,12.508,13.23,13.17,9.844,9.805,6.384,7.179,8.989,7.059,3.64,2.368,-1.675,-2.883,-1.8,-1.911,-0.624,-2.585,-3.54442,"-3.39294                                                                                                                                                                                                                                              ",NA
"34","SWE.1.0.0.0.UBGS","Sweden","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd SEK",0.127,0.998,0.95,0.945,1.064,-0.144,0.054,0.918,0.791,0.641,0.459,3.808,4.921,8.658,0.917,2.393,-2.555,-2.748,8.5,0.192,-5.365,3.317,1.605,20.693,35.849,20.323,36.725,25.819,25.825,12.025,10.114,27.733,28.366,55.141,70.723,120.146,119.36,140.322,133.853,135.755,139.691,154.43,162.327,169.763,213.189,208.531,235.236,230.014,212.303,189.461,192.457,172.015,181.707,169.936,169.9,198.462,202.385,237.2131,"258.2959                                                                                                                                                                                                                                                                               ",NA
"35","GBR.1.0.0.0.UBGS","United Kingdom","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd GBP",-0.378,-0.109,-0.07,-0.139,-0.608,-0.354,-0.1,-0.49,-0.429,0.109,0.361,0.738,-0.106,-1.769,-4.065,-1.671,-1.208,1.264,2.504,1.059,5.538,7.762,5.875,3.513,0.365,4.745,-1.786,-2.93,-14.522,-17.671,-10.4,-1.812,-4.081,-1.795,0.659,2.394,1.604,3.828,-7.91,-16.169,-20.439,-26.108,-32.945,-30.386,-35.397,-36.502,-36.113,-39.942,-46.189,-34.355,-42.593,-27.06,-37.334,-39.238,-36.223,-29.788,-37.026,-43.3523,"-39.29657                                                                                                                                                                                                          ",NA
"36","MKD.1.0.0.0.UBGS","Macedonia FYR","01 Balances with the rest of the world, national accounts","Net exports of goods and services at current prices (National accounts) ","Mrd MKD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.54,-18.239,-25.1825,-29.0114,-20.8633,-35.4735,-33.0152,-48.9533,-42.3373,-54.646,-50.0473,-56.8178,-66.5965,-104.2244,-89.4167,-80.0318,-87.9321,-100.1833,-90.6632,-90.8174,-90.5642,-88.4008,-85.5711,"-85.2680                                                                                                                                                                                                                                                                                                                                                                                                                                  ",NA
